,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,FSRQness
10,0.283610578581681,0.233724525290882,-1.036035783532777,-0.8977448336600414,-0.4110536125368101,-0.07344536101700574,-0.22542472495922547,-0.4237200413427452,-0.23616452810624436,-0.4980383015022809,-0.14941649984295743,-0.23744400819011477,-0.37363130198781175,0.6249216752529867,-0.1489501804462705,-0.2581095982903417,-1.1665904255150987,1.4451306016962604,1.288349133770847,-0.008951024427342484,-0.14919465234941537,-0.24239097887796082,-1.4080226900712638,2.1120728476379433,0.4465009965637823,0.9314509682915459,0.017727598712935246,0.018761113076455168,-0.3209279391595392,-0.11395549034619108,-0.15971249424405215,-0.5285352812420088,-0.10124146425240045,0.07466278418118684,-0.240565512879007,-0.21514442949103946,-0.172784410669619,-0.2868957403978062,-0.18421993601501788,Non-FSRQ
11,-0.3889658766083699,-0.3474826265450139,-0.15450720016077474,1.1525793270050368,0.09784436166325555,-0.6649282637212377,-0.13033670957632731,-0.35415648565605357,-0.10258294004672579,-0.47280638076880865,-0.09058409900348903,-0.0728820834719219,0.663406040637184,-0.8246592506139718,-0.09196332580849008,-0.08331149374427024,0.6161605618846775,-0.6022684146780337,-0.29136046008342753,-0.14811228798487383,-0.09105798240899333,-0.08414115422278565,0.6267129135908229,-0.5124213716724175,-0.09387287973911952,-0.1516548500930947,0.017727598712935246,0.06824313358780984,0.01440512246198417,-0.012016685683742192,1.2827910739274915,-0.585399789527393,-0.10124146425240045,0.22748652852946158,-0.06496360913617479,-0.10599417970039172,-0.15203477579802166,-0.26273388765326305,-0.21158910145323143,FSRQ
12,0.4887095382247599,0.5915975759519088,1.1622562057903874,-0.3167335790635143,-0.08849416529768643,-0.7930170131351312,-0.14179037097891362,-0.21509265925557888,-0.04133222212213619,-0.07440768080540776,0.0759255565745763,0.4778965164339973,1.4975030143153216,-0.8365034241103054,0.08953071996308361,0.5728504665973934,1.3502736464349685,-0.5774424921524782,0.15146324166386663,0.30357497708393993,0.09263981751960673,0.5632933136809419,0.6987903593602453,-0.26518017418857837,1.0057806081778347,0.69130323719445,0.017727598712935246,0.28003465413743,0.16192333353850383,-0.1012686207393458,-0.17921890096874754,-0.6124602904813546,-0.10124146425240045,0.3057968223298826,0.060462903110931616,-0.10912760194873498,-0.258782353082303,-0.30876377332327715,-0.21159810178103583,FSRQ
13,0.8009771471040473,1.3181066030065514,-1.5295643312721947,0.5767326168938121,-0.5203464404308428,-0.16084869580331698,-0.260726513655459,-0.6453890715486639,-0.27138948173725785,-0.6660395367222562,-0.1502415913748219,-0.23747388700105126,-0.1461188710345433,1.4743904009278062,-0.14985737205435357,-0.25834663694127585,-0.16605594197700926,1.2568286256824952,0.8345764504435385,-0.25526172281153764,-0.15004075794519972,-0.24184862849347222,-0.8975189729265155,2.0323237524931432,0.5112287665502917,1.2556071498713817,0.017727598712935246,-0.27750149034335725,-0.35559161594300887,-0.10578378214595019,0.6570320536564468,-0.5599389765245869,-0.10124146425240045,-0.1493995456271678,-0.23606150641622828,-0.2595831788049223,-0.2509107773824819,-0.25851429460586534,-0.21159742075839888,Non-FSRQ
14,0.12840069191399636,0.20143518090459506,1.0775334926957363,1.1706552327035953,-0.43752788259149583,0.022817060644342847,-0.24222678342553713,-0.5373210900749652,-0.25335004525753635,-0.5906059062165468,-0.15037839231570013,-0.24298405314689026,-0.3978555570745697,1.0600166699425502,-0.15031140769539675,-0.2681937669907022,-0.5974604864984928,1.2766372935741055,0.22237672473555722,-0.45116129687828543,-0.15043546780251393,-0.25133627716585943,-0.6556742608202528,1.4719565531977097,-0.03301211261175882,0.40273752374347654,0.017727598712935246,-0.3253666526914737,-0.34135442834213187,-0.11985714257527072,-1.1037822749875839,1.7359381820703592,-0.10124146425240045,-0.2528415087340721,-0.23199411661295508,-0.23041967946618502,-0.23582089170974754,-0.21966914614399102,-0.21153762950538543,Non-FSRQ
15,-0.3464678761653522,-0.33941039952315766,1.3898079175092075,-0.3167335790635143,-0.23415318643758098,-0.22663272639465373,-0.17462688202584167,-0.3290172955989421,-0.1827771551389086,-0.4155816100248845,-0.1456431976978102,-0.22546830079364194,-0.19188330552239943,-0.28281849398514225,-0.14494847190896074,-0.24682397723492752,-0.5114847701230413,0.20545061871142808,0.5389305227850187,0.3174927097529814,-0.14509211622896317,-0.23136989070692085,-0.8075772519256055,0.427706159836982,0.2850474520795517,0.11344382145101489,0.017727598712935246,0.44881752425701193,-0.2211571641222238,-0.10608720531616639,0.09949390802409375,-0.5966308666948589,-0.10124146425240045,-0.03974385524916375,-0.16205599119544792,-0.1793486048213798,-0.10662382941072558,-0.2171032916175978,-0.2115835509921658,Non-FSRQ
16,-0.930352988945559,-1.0363208245321318,0.8203663193199362,-0.15146815553383544,1.0389379415180466,-0.42697657383911886,0.4377682440609484,0.9418755751933882,0.2873549063327176,0.9088364221105483,-0.09134772366759546,-0.15404799097469268,-0.5370667672665012,-1.4181931641548011,-0.09313955380875354,-0.17954073827393427,-0.5082608640717903,-0.8693007588737867,-0.28122650807136707,0.8291286610225028,-0.09323550943094668,-0.17068302128533144,-0.024019793063043055,-0.8820117124149547,-0.36135588704662197,-0.6155600016683038,0.017727598712935246,1.0437931636043507,0.3383383467037989,-0.11538688305990717,-1.0549776473778754,-0.590609941579692,-0.10124146425240045,0.34233347870316033,0.12822464563581185,0.3392401103184437,0.6897214003294002,0.7415765949992899,0.22949284240659515,Non-FSRQ
17,3.029348889067934,2.9890775790186708,0.20256529639964715,0.7497448571514446,-0.45453781643644886,-0.6713084277659431,-0.24806274530194575,-0.5276349218912756,-0.27314390511111064,-0.635997557204624,-0.1312167028336235,-0.0838174230314349,1.172001780532001,0.5680154678601097,-0.12146587381582949,-0.034229615165622965,0.7386985885216231,1.3001882499983994,3.413537758556306,0.5769273457968984,-0.12140626914526535,-0.005408007703831775,-2.549360649600694,4.673921079465133,5.421510873162152,6.683813188046361,0.017727598712935246,0.5563759674626882,-0.3182073259984738,-0.11981787052153321,-1.1037822749875839,1.7359381820703592,0.008706830692609678,-0.20510634220484125,-0.1708657282106305,-0.23029220329454844,-0.31726315301487523,-0.3124714592543151,-0.21160700624713688,Non-FSRQ
18,-0.45917994215221586,-0.5412184310834183,0.5444551828700984,0.8943521027399135,-0.25819698105753774,1.5669554087610666,-0.23551617023599816,-0.5679296410796548,-0.2293383690964153,-0.42311141896969245,-0.15174474555321374,-0.25567266541947714,-1.7581191449836746,0.11093293604951177,-0.15174422516300137,-0.2834399102511445,-1.7178532964158937,0.4291746256523601,0.19654118548512614,-0.049735114188249455,-0.1519040229400902,-0.26552682886244755,-1.4986455482046148,0.20322260477113874,-0.3084027785454313,-0.4637782385998724,0.017727598712935246,0.15519590927231544,-0.36392938031607447,-0.11257626705596675,-0.457142411353841,-0.5447134207657137,-0.10124146425240045,-0.25313389145735177,-0.25183651162523363,-0.24869931828433953,-0.2518529384565507,0.13935169346275336,-0.063652124213794,Non-FSRQ
19,-0.33538149206953355,-0.21294398246805973,0.6747257262346618,1.1913134106448051,-0.2777917115733993,-0.29347196403276754,-0.18768456856421137,-0.3074028510102913,-0.19430839378947443,-0.3845468190257292,-0.1449851742089003,-0.2177947068250926,-0.050331189138862586,-0.01666838280055728,-0.14535044003064707,-0.2436440168400542,0.08111374377677943,-0.14019455597228084,-0.4913073895288549,-0.6592007115116131,-0.14517691452316975,-0.2286602589954677,0.20688720052576595,-0.06721982039244832,-0.32741806788946265,-0.22708819868047259,0.017727598712935246,-0.3436552514804866,-0.2476503795573504,-0.11497923539167945,-1.032007578924873,-0.286699813287101,-0.10124146425240045,-0.17715760140460976,-0.19874770957215493,-0.16335121962941845,-0.1865400663892891,-0.10737843636592868,-0.21159735245346495,Non-FSRQ
20,-0.5885215393422581,-0.6353955037522294,-1.5464338980388288,-0.8977448336600414,-0.15438612751477415,-0.22751159696022072,-0.1397609511706901,-0.12391654095679447,-0.1484349621542385,-0.25733626896824124,-0.14397723486293487,-0.22040657326622365,-0.323209235978784,-0.47668437305479056,-0.14428900400463307,-0.24642149522534776,-0.102746756865371,-0.49599557665947347,-0.47754566704949375,-0.489085125856755,-0.14442813003432667,-0.23307650556753035,0.32095536715622147,-0.554255039289387,-0.4933405271462876,-0.4974214462146274,0.017727598712935246,-0.47664212720351506,-0.21800230997454578,-0.11194734147091774,-0.441399403779211,-0.596095979690614,-0.10124146425240045,-0.25334493697265464,-0.12404824164531232,-0.1621696111222851,-0.10766200969694506,-0.07229112482929019,-0.014819220217693798,Non-FSRQ
21,-0.9691554681025717,-1.0874455398222949,0.703966308630161,-0.5982012535124985,1.5335305347092316,-0.466767993607626,0.7122183172915695,1.217092456310978,0.5379440888291928,1.0546310643933123,-0.06097441233869085,-0.13135281980381985,-0.7541837462583892,-1.5576229499126424,-0.06307960835747145,-0.15597338962767807,-0.6472111882170187,-0.9890380902171076,-0.3361273497120037,1.2518702117948488,-0.0640290238511219,-0.15205309308530857,-0.07089158891515614,-0.9891258417831474,-0.408559352108498,-0.6679304006288431,0.017727598712935246,1.3676255812908067,0.587840963315187,-0.004276900199637988,0.011080225213312884,-0.6151683186286342,-0.10124146425240045,-0.09880231538658117,0.2456690312050648,0.5582018725960249,1.0117157785189819,1.1054137825373656,0.7880931089174519,Non-FSRQ
22,-0.17462836841339047,-0.13760236796289696,-0.46790626275868835,0.09642997976068285,-0.3989704064979282,-0.2984845383341082,-0.23987691593980293,-0.6471886905652183,-0.24904567845414022,-0.6784263192154052,-0.14807376277282902,-0.22820067076610237,-0.05485400407308476,0.5296158576984714,-0.1481295594254324,-0.25368411301465205,0.06292351180900302,0.11366577458008822,-0.3018440917618492,-0.5505000077629534,-0.14832203279749578,-0.23948401255827234,0.3347217151192281,0.015029016916547214,-0.38580152891188063,-0.14913590637379717,0.017727598712935246,-0.5390346543403078,-0.30815557853021736,-0.10768481999152268,0.4444531126633052,-0.5815212840632344,-0.10124146425240045,-0.22783534599228125,-0.2160164053343488,-0.20901346001658894,-0.2911768694047483,-0.19018842261230812,-0.21160120925320863,Non-FSRQ
23,-0.37233625552409294,-0.41475205765820644,1.428607921072466,0.7497448571514446,-0.28815354674106625,-0.19023984188650092,-0.2280193479586031,-0.6626178647058398,-0.2381239129544749,-0.7000850736124199,-0.1486390090470928,-0.23650758193598367,-0.23026065228152157,0.42072702733900674,-0.14925868030224795,-0.2667809480254762,0.17558877611366452,-0.33949049307692275,-0.9699074208059498,-0.6192260706411145,-0.14907559457324146,-0.2494752506039047,0.5077094670800515,-0.3226737482467841,-0.575546320262773,-0.4961734971904065,0.017727598712935246,-0.8533302680196095,-0.2958185108278826,-0.1115693445891785,-0.2010129494640429,-0.5855683030977697,-0.10124146425240045,-0.25328351072337474,-0.22054596212065725,-0.22856669900794116,-0.2526987898220133,-0.08937260020627381,-0.21157987835752526,Non-FSRQ
24,2.258842093510647,1.8885507854799721,-1.3325652793640566,0.7523271293940957,-0.5028470533743974,-0.4713736179044926,-0.24882988728546357,-0.5319286373634388,-0.2539800022801499,-0.5367464293624034,-0.14533886408204763,-0.19525582270204675,0.33727742941974764,1.1231391627319907,-0.14468292851710943,-0.21506059124368407,0.05199806722625547,1.260214191965678,0.4738673327654034,-0.22275275546492163,-0.14480887457440222,-0.19972845084256938,-0.6048647056188915,1.4419581187625885,0.6554441329132144,1.0964056382828296,0.017727598712935246,-0.12827930035291854,-0.31400434678306993,-0.10493162294689092,0.967284762662466,-0.5666415842934444,-0.10124146425240045,-0.2533446097014443,-0.19945210618713408,-0.23273669642004938,-0.25263265121039336,-0.31256263819448615,-0.21160708233753905,FSRQ
25,-0.20234440355385216,-0.12414843811037234,0.41324744135183317,0.09642997976068285,-0.14726540314218656,-0.6849915252153735,-0.18588765435275928,-0.45959031791119587,-0.1686218608582289,-0.5396585279149447,-0.1031235390007293,-0.05916709125957009,0.7102168770861639,-0.5405347481435,-0.10232197638280556,-0.059336099894917144,0.6331277306602369,-0.414261252042605,-0.1426551355669134,-0.11971113435568745,-0.10317851534535114,-0.0647773333803356,0.6872454707987864,-0.3343883566414918,-0.10645999298529829,0.05923467324485007,0.017727598712935246,-0.23359608524138206,-0.12469179208388195,-0.052108388931267076,1.560936716065437,-0.5778987557711184,-0.10124146425240045,-0.24915593082230922,-0.11968528896008558,-0.1294948146524397,-0.27866877098055526,-0.263998575031288,-0.21160696140758078,FSRQ
26,1.0208577724460206,1.447263718772382,0.7191489187201315,0.8943521027399135,-0.5165567444093987,-0.6448688621172196,-0.26828178615751225,-0.7481349356735353,-0.2676675383591264,-0.6719311617563236,-0.13969829031021316,-0.13770926036024067,0.9272089768316631,1.9468348385270953,-0.14151391582186837,-0.17232983530448776,1.0453645525528024,0.2582245006116749,-0.932351713527509,-0.8231397667910614,-0.1407808427829536,-0.1644944023147387,1.1946094450191416,0.01792987780784452,-0.572448308588393,-0.07623052827498623,0.017727598712935246,-0.9707861962440026,-0.3156895997682621,-0.11275794377582861,0.03305329757032631,-0.5568296862540187,-0.10124146425240045,-0.2531784317296727,-0.21983306084606793,-0.2435729751544283,-0.30421760996948816,-0.28092398575970146,-0.16077092965013928,Non-FSRQ
27,-0.14321678202655733,-0.10531302357661018,1.070035907466121,1.1706552327035953,-0.13942831029410183,-0.5105768091646481,-0.13403944628384765,-0.13304662720143928,-0.12440223478384982,-0.2338723988934596,-0.12793753764043475,-0.15911659523229507,0.34803460057756663,-0.4176029530897066,-0.12901505344689984,-0.18096393494660998,0.3757077248065209,-0.3562738833820311,-0.4188727706988373,-0.5229351601731019,-0.1282021592672223,-0.16867000493945844,0.41688955158895896,-0.1903474066267894,-0.20224770244512896,-0.08001687425446477,0.017727598712935246,-0.22533585370606943,-0.1286290875739962,-0.05132116354909665,1.5698810302325432,-0.5768299255032818,-0.10124146425240045,0.11569997161257942,-0.10910618814639203,-0.13066350577840793,-0.08124138408922886,-0.22981416732502336,-0.20390945731745608,FSRQ
28,0.39817030035026557,0.22296138140886224,0.6625421502365372,0.09642997976068285,-0.48348893290348843,0.4996819450014379,-0.265661769587852,-0.7589169198195438,-0.2767777651866658,-0.7913449961891695,-0.1516106344852697,-0.25287443996565495,-0.7976914107047294,1.4867836115348003,-0.15162563017375788,-0.280448269888639,-0.7344752938108681,0.9600801396251784,0.06657534400271575,-0.46713060878646795,-0.15180051306631784,-0.2628524339830741,-0.44880506528171893,0.9420772688520647,-0.34121842349220954,-0.06050231473638685,0.017727598712935246,-0.4814246496296752,-0.370040911136715,-0.10358857867320564,2.103918324305008,-0.5214679949689706,-0.10124146425240045,-0.10857165235089705,-0.24763777337711687,-0.2672926615118052,-0.2629639482237144,-0.2217935615076965,-0.14516337786501654,Non-FSRQ
29,-0.16723732584138012,-0.2694501388095739,-0.4680937023894287,1.4856924463070458,-0.36935869216629913,-0.28669402254807325,-0.14994616629930554,0.10751643643413791,-0.11390352725854921,0.8681377035898488,-0.14240294498140302,-0.2017863695067208,0.8614764502195388,0.04565792839520085,-0.14330517001954207,-0.2316232352264375,0.9290746270240313,-0.3775999194859798,-0.688795009177427,-0.9065233872673595,-0.14314557795536223,-0.20129187706799898,1.1244060203681816,-0.6985026625267143,-0.5527918864741962,-0.31214083074850296,0.017727598712935246,-0.8200962739620337,-0.12371142815997488,-0.11015999038938515,-0.09430681712344466,-0.5910253467382893,-0.10124146425240045,-0.24388075604006662,-0.07435836081370087,-0.13802425589093772,-0.1855736454833176,-0.18841532426020363,-0.21076195998311342,Non-FSRQ
30,-0.5996079533984429,-0.5761985178103239,-0.25966083300612736,0.7497448571514446,0.0035779687227861217,-0.19191250354119707,-0.1437432578005734,-0.36666609619297796,-0.15328455030102114,-0.44529636388016436,-0.14498284150610538,-0.23007367464499437,-0.5453647778800353,-0.6006574324612526,-0.1451005645552586,-0.25543739603351817,-0.3848975964102284,-0.42337984340254636,-0.3092549822439066,-0.2478461314758437,-0.1451341631005838,-0.23988293252913484,-0.09109796706902405,-0.3664134940498682,-0.3246511035257855,-0.3671065830201963,0.017727598712935246,-0.031249693790034023,-0.2044199997619933,-0.11205946852567418,-0.45365451290163566,-0.6047347225193418,-0.10124146425240045,-0.2485454555952354,-0.16825775720723568,-0.1332192836743518,-0.15469138615105707,0.04387799548387446,-0.19994850161741395,Non-FSRQ
31,1.2980184234543004,1.2804356866792543,0.9581344479141147,-1.3573892928519609,-0.48241756737509994,-0.238460733387131,-0.24328178395860323,-0.4707766742143236,-0.2452448751559013,-0.10032019751308957,-0.14881783293396134,-0.22701985350258733,0.47685135254217587,2.5378179121193916,-0.14955512372177288,-0.26098653962702567,0.6008673392004034,-0.13935636335342685,-1.2455524435998866,-0.44811446843463865,-0.1493360520782061,-0.24346656335962655,1.1244549553376295,-0.2698819796758282,-0.7084933904697703,-0.6404519136225075,0.017727598712935246,-0.5853966323673648,-0.3038239672366291,-0.1165136239089967,-1.1037822749875839,1.7359381820703592,0.008706830692609678,0.5703938520811155,-0.19152230549191293,-0.23645860621772863,-0.27414251868398387,-0.21289417248484455,-0.211330939316818,FSRQ
32,-0.4924391244000377,-0.5089291303270176,-1.18598748812508,1.0467061650563363,-0.21765299720610431,0.08655317668741053,-0.20513464763305034,-0.48256060020837627,-0.21422456962919056,-0.5095692696208122,-0.14967266413014166,-0.24402637379007486,-0.8236169384956142,-0.08523204646393263,-0.14969711710413786,-0.2708965511349346,-0.6634368399362125,-0.09564862278013182,-0.26443935258256035,-0.36361850158451536,-0.1498068901604851,-0.2538009170509029,-0.3893503948815726,-0.07927263259959437,-0.3345769987825424,-0.35495530903227385,0.017727598712935246,-0.14032268870098774,-0.3106282372072288,-0.11968557633661545,-1.1037822749875839,1.7359379443523106,-0.10124146425240045,-0.07883160309323552,-0.2210369322777997,-0.20523072237311676,-0.17110047702994632,-0.14032352061216086,-0.05817420815453056,Non-FSRQ
33,0.6513104375040887,0.5081836471651175,1.027487111288055,0.7523271293940957,-0.43403528139000913,-0.397217886121869,-0.23610817827484015,-0.5319575130634606,-0.24249484072876593,-0.5527145791754335,-0.14605342623873774,-0.21083796537860408,0.16389468623900103,0.39736507000410826,-0.1443674478748699,-0.22326271081585627,-0.14459594242123344,0.8860349588320556,1.2681268884472245,0.3695831476472116,-0.14440359241554215,-0.20645604356533365,-1.5018711155369637,1.5273388216922275,1.428848374300005,1.2476712674954211,0.017727598712935246,0.40812015737252055,-0.30234902140785574,-0.10747259525126628,0.49045186942233376,-0.5675897369938481,-0.10124146425240045,-0.25284492233399813,-0.18299690344268452,-0.2106010150967316,-0.24251492989347212,-0.3125837542909884,-0.2116072774340484,Non-FSRQ
