,GLON,GLAT,proba_AGN,proba_PSR,label
10,119.10994,6.235327,0.015355074361863563,0.9846449256381364,PSRlike
24,121.53531,0.12189149,0.0315498709089822,0.9684501290910178,PSRlike
42,125.19039,6.481079599999998,0.0012668449492363454,0.9987331550507637,PSRlike
64,130.0389,5.082897,0.05706315612526136,0.9429368438747386,PSRlike
76,138.82658,-6.920497,0.02930868325577196,0.970691316744228,PSRlike
91,191.49574,-52.37003,0.0024657539775791992,0.9975342460224208,PSRlike
101,146.91196000000005,-4.6963550000000005,0.037816546584303445,0.9621834534156966,PSRlike
102,142.34935,2.021978,0.002425954222937121,0.9975740457770629,PSRlike
107,146.7922,-1.821867,3.5165250711344243e-09,0.9999999964834749,PSRlike
111,278.07047,-43.70364,0.01540436380080945,0.9845956361991905,PSRlike
112,165.09822,-18.356842,0.0037203928989483215,0.9962796071010517,PSRlike
113,159.98468,-12.574114,0.002160705733761703,0.9978392942662383,PSRlike
119,158.99518,-8.488823,0.012694043987568904,0.9873059560124311,PSRlike
123,247.90213,-46.22139,0.00022755139930963342,0.9997724486006904,PSRlike
126,150.87962,3.8203735,3.340812473484611e-05,0.9999665918752652,PSRlike
140,175.91547,-13.05345,0.0014650796681728862,0.9985349203318271,PSRlike
147,157.9172,5.7684875,0.06896812144423914,0.9310318785557609,PSRlike
151,228.18494,-29.828896000000004,0.059300917851873525,0.9406990821481265,PSRlike
159,152.25753999999995,14.167839,0.0006266338897942259,0.9993733661102058,PSRlike
170,173.27489,2.937252,0.0006894309936726906,0.9993105690063273,PSRlike
180,201.70981,-10.96619,0.001991659665628087,0.9980083403343719,PSRlike
182,205.31055,-12.360212,0.0023217638556185527,0.9976782361443814,PSRlike
186,204.73898,-11.639255,0.0037277831360398306,0.9962722168639602,PSRlike
189,216.56119,-15.808719,0.017875982468565144,0.9821240175314349,PSRlike
191,188.98703,0.89292365,0.0025276072940532135,0.9974723927059468,PSRlike
192,190.30644,0.16713028,0.006240756872091913,0.9937592431279081,PSRlike
196,194.89326,-1.3739172,0.00994531419200384,0.9900546858079962,PSRlike
200,189.14917,3.424281,0.000405006108052941,0.9995949938919471,PSRlike
216,169.2314,19.763712,0.03845798915454324,0.9615420108454568,PSRlike
235,237.01022000000003,-3.8848023,0.06532330820783516,0.9346766917921648,PSRlike
247,241.35329,-0.7392291,0.04323080277024394,0.9567691972297561,PSRlike
253,245.78331,-1.2766964,0.025544371032459212,0.9744556289675408,PSRlike
254,255.02257000000003,-6.0622997000000005,0.0005567558832407782,0.9994432441167592,PSRlike
256,233.95619,7.613154,0.045112241595897995,0.954887758404102,PSRlike
262,269.94894,-13.209603,0.00016892796375211905,0.9998310720362479,PSRlike
268,236.69914,12.420677,0.019210769490542012,0.980789230509458,PSRlike
280,147.8028,35.601807,0.08282264539900863,0.9171773546009914,PSRlike
281,263.19238,-0.52896965,0.002352085824190442,0.9976479141758096,PSRlike
286,263.30222000000003,0.96051556,0.00016232659493120583,0.9998376734050688,PSRlike
287,264.69806,0.35195622,0.0007267640477157666,0.9992732359522842,PSRlike
288,263.97552,1.0717627,2.9078503975488168e-05,0.9999709214960245,PSRlike
294,265.09625,1.4603136,0.0015338025977594816,0.9984661974022405,PSRlike
300,248.87865,17.182617,0.0007393461006860447,0.999260653899314,PSRlike
306,270.39236,0.98678577,0.03652814200820287,0.9634718579917971,PSRlike
308,280.69565,-8.727072,0.09203395773468659,0.9079660422653134,PSRlike
310,275.3272,-2.1269085,0.005562690351172406,0.9944373096488276,PSRlike
314,282.24362,-7.907418300000002,1.8872527279834017e-06,0.999998112747272,PSRlike
328,251.90317,29.602777000000003,0.0003083951693004794,0.9996916048306995,PSRlike
333,263.3645,21.42083,0.043476210589618036,0.956523789410382,PSRlike
336,282.71994,-1.0395072,0.0006965754355583442,0.9993034245644417,PSRlike
351,284.4052,0.022287028,0.0016463142606203407,0.9983536857393797,PSRlike
362,288.00613,-0.9672107,0.0003933624101110089,0.999606637589889,PSRlike
365,287.85458,-0.16667179999999998,7.92362403634339e-06,0.9999920763759637,PSRlike
372,289.73248,-1.0710026,0.013888914835681221,0.9861110851643188,PSRlike
389,276.49228,36.05591,3.826650981586521e-05,0.9999617334901841,PSRlike
397,289.20303,10.462621,0.004746344888557741,0.9952536551114423,PSRlike
398,293.2994,-0.6798978,0.0005213638757739503,0.999478636124226,PSRlike
406,296.6034,-0.5804385999999999,0.007048920325497643,0.9929510796745024,PSRlike
407,296.9778,-1.2074835,0.09405929336691987,0.9059407066330801,PSRlike
410,297.29086,0.59096277,0.0022274926769436654,0.9977725073230563,PSRlike
412,297.51788,-0.33813143,0.021917754473635198,0.9780822455263648,PSRlike
413,297.28384,1.1671392,0.0008510689040609476,0.999148931095939,PSRlike
414,295.36453,11.636577,0.016172353711056964,0.983827646288943,PSRlike
417,294.93698,16.575975,0.018505698072735832,0.9814943019272642,PSRlike
424,298.26797,-0.33482808,3.443773977862552e-05,0.9999655622602214,PSRlike
445,299.7743,11.483131,2.3135369533133776e-05,0.9999768646304669,PSRlike
446,300.85855,-2.4016714,0.02820611082458635,0.9717938891754136,PSRlike
