9.582863781671374648e-01,4.171362183286251440e-02
9.632944768628574073e-01,3.670552313714254417e-02
9.657315879971007933e-01,3.426841200289924144e-02
8.513232302060569356e-01,1.486767697939430644e-01
7.356536172865872913e-01,2.643463827134127087e-01
7.633141317162677186e-01,2.366858682837322259e-01
7.334221985316862202e-01,2.665778014683137243e-01
7.978531619931685803e-01,2.021468380068314474e-01
2.169993817178481610e-01,7.830006182821518390e-01
8.282598265590416231e-01,1.717401734409584046e-01
4.838676040959967173e-01,5.161323959040032827e-01
4.098852906195953327e-01,5.901147093804046673e-01
8.229021569651384649e-01,1.770978430348615629e-01
7.801100413540389411e-01,2.198899586459611144e-01
2.183060182187780418e-01,7.816939817812219582e-01
8.289509884379487881e-01,1.710490115620512397e-01
9.219643660040348632e-01,7.803563399596509520e-02
7.977218711209376201e-01,2.022781288790623522e-01
9.700910926851211702e-01,2.990890731487885063e-02
9.421272942314935506e-01,5.787270576850645637e-02
8.797539711112399852e-01,1.202460288887599732e-01
9.794793302204440888e-01,2.052066977955594590e-02
9.627360360306878029e-01,3.726396396931223182e-02
7.631881941392932855e-01,2.368118058607067700e-01
9.414832747344994424e-01,5.851672526550050907e-02
8.457094866440524328e-01,1.542905133559475117e-01
9.427748221002454354e-01,5.722517789975452296e-02
9.348774567552533554e-01,6.512254324474664458e-02
9.882089562883235034e-01,1.179104371167650871e-02
9.457370662787834004e-01,5.426293372121658576e-02
9.673673179680337686e-01,3.263268203196627304e-02
7.489951103711722791e-01,2.510048896288276654e-01
9.485587399274825193e-01,5.144126007251745292e-02
6.655017120515756002e-01,3.344982879484243998e-01
8.267614966988690028e-01,1.732385033011309416e-01
2.200190165175681667e-01,7.799809834824318333e-01
9.323386891918279407e-01,6.766131080817204546e-02
9.703943463682428439e-01,2.960565363175711104e-02
9.861855561881833765e-01,1.381444381181659922e-02
9.104185320642217416e-01,8.958146793577828615e-02
9.246711099694909786e-01,7.532889003050903531e-02
9.831499395554054166e-01,1.685006044459458341e-02
5.334182595013376993e-01,4.665817404986623007e-01
9.350294718080245371e-01,6.497052819197542128e-02
6.901130676939275510e-01,3.098869323060724490e-01
6.220091268618939129e-01,3.779908731381060871e-01
8.845948604073663457e-01,1.154051395926336265e-01
9.476989324709506057e-01,5.230106752904941508e-02
3.051809523319485296e-01,6.948190476680514704e-01
9.672517336052236514e-01,3.274826639477636248e-02
4.044877708197751609e-01,5.955122291802248391e-01
9.097819692741706543e-01,9.021803072582933181e-02
9.604838660404890760e-01,3.951613395951097257e-02
9.805203359388421358e-01,1.947966406115789889e-02
7.385743938486138971e-01,2.614256061513861029e-01
8.596881433140282081e-01,1.403118566859718197e-01
8.320679124712077046e-01,1.679320875287922676e-01
9.822689905677953748e-01,1.773100943220458706e-02
9.193197917134822150e-01,8.068020828651781273e-02
9.893860959431159952e-01,1.061390405688401872e-02
8.999438563984543116e-01,1.000561436015456884e-01
8.344467804222579499e-01,1.655532195777421056e-01
9.252506804093633130e-01,7.474931959063664533e-02
9.777763371574106355e-01,2.222366284258932984e-02
7.779433198512324399e-01,2.220566801487675601e-01
9.155863554481330491e-01,8.441364455186695093e-02
8.280536501452042675e-01,1.719463498547956770e-01
8.431335998909292861e-01,1.568664001090707694e-01
8.290596419486009339e-01,1.709403580513990106e-01
8.770184409580473739e-01,1.229815590419526400e-01
6.466875780343395164e-01,3.533124219656604281e-01
7.128389825172598560e-01,2.871610174827401996e-01
9.519940404539878331e-01,4.800595954601219462e-02
7.986672541107218137e-01,2.013327458892781308e-01
9.736411169332795934e-01,2.635888306672036843e-02
3.050383184912872636e-01,6.949616815087127364e-01
9.661800508704343482e-01,3.381994912956569344e-02
8.336134274005244649e-01,1.663865725994754796e-01
6.138956493861245090e-01,3.861043506138755466e-01
5.676739555782486235e-01,4.323260444217513765e-01
6.341551835066923104e-01,3.658448164933077451e-01
9.885079495214756928e-01,1.149205047852428982e-02
8.861210337146114835e-01,1.138789662853884749e-01
3.639676075130288124e-01,6.360323924869711876e-01
8.052672938372746891e-01,1.947327061627253664e-01
9.627161291851570324e-01,3.728387081484298149e-02
8.862957907946676928e-01,1.137042092053323072e-01
9.793371741962862975e-01,2.066282580371369901e-02
8.429453062516552020e-01,1.570546937483448535e-01
9.773876946722378500e-01,2.261230532776219507e-02
8.915216886944203889e-01,1.084783113055795695e-01
9.684791780353309010e-01,3.152082196466911290e-02
9.393339314741439017e-01,6.066606852585613302e-02
6.677276702776198114e-01,3.322723297223802441e-01
8.893021310157364079e-01,1.106978689842636338e-01
3.893893566437617304e-01,6.106106433562382696e-01
9.626743928388471483e-01,3.732560716115280314e-02
9.612080483459924940e-01,3.879195165400748518e-02
8.533600182086726882e-01,1.466399817913273396e-01
7.110748464549487835e-01,2.889251535450512165e-01
9.173571944951347534e-01,8.264280550486526045e-02
6.828340507175906238e-01,3.171659492824093762e-01
4.622560279449530185e-01,5.377439720550469815e-01
8.119013175028290119e-01,1.880986824971710158e-01
9.091362774308689998e-01,9.086372256913097245e-02
9.675180096012292452e-01,3.248199039877081029e-02
8.627833774517219556e-01,1.372166225482780721e-01
2.611895433848014925e-01,7.388104566151985075e-01
6.811217658673387465e-01,3.188782341326613090e-01
9.574976842068539939e-01,4.250231579314605462e-02
7.112259353883112478e-01,2.887740646116887522e-01
9.701424424415072689e-01,2.985755755849267903e-02
8.651383180912306514e-01,1.348616819087693763e-01
8.972490264229924239e-01,1.027509735770075622e-01
9.769563429394195753e-01,2.304365706058045596e-02
8.329371861079688522e-01,1.670628138920311201e-01
9.187981781255422087e-01,8.120182187445777744e-02
9.565813720391848074e-01,4.341862796081522036e-02
9.481326403307303030e-01,5.186735966926967617e-02
5.678089756750132056e-01,4.321910243249867944e-01
6.014677055803534511e-01,3.985322944196465489e-01
9.286731778317358632e-01,7.132682216826416455e-02
9.654168275514071196e-01,3.458317244859290818e-02
9.614623930026049425e-01,3.853760699739502971e-02
9.505611652611806184e-01,4.943883473881938162e-02
9.601041851402131178e-01,3.989581485978691694e-02
1.852906288099860355e-01,8.147093711900139645e-01
1.955540269170276124e-01,8.044459730829723876e-01
3.116051050049798432e-01,6.883948949950201568e-01
8.413376878006560977e-01,1.586623121993438745e-01
4.308759764678127269e-01,5.691240235321872731e-01
9.683514128915078345e-01,3.164858710849221407e-02
9.828330972594679915e-01,1.716690274053198420e-02
9.757434347274127617e-01,2.425656527258722439e-02
9.229836489693550305e-01,7.701635103064495558e-02
8.910097632819765634e-01,1.089902367180234505e-01
7.439562966359667406e-01,2.560437033640332594e-01
2.924509702506739028e-01,7.075490297493260972e-01
9.195153337399341043e-01,8.048466626006589575e-02
5.083002693965320562e-01,4.916997306034679438e-01
8.566450959506246576e-01,1.433549040493753979e-01
6.323894202904914996e-01,3.676105797095085004e-01
1.946826050709763445e-01,8.053173949290236555e-01
2.805127783472051162e-01,7.194872216527948838e-01
9.790534056061038770e-01,2.094659439389609523e-02
9.744278759241006282e-01,2.557212407589938910e-02
9.818017750403664756e-01,1.819822495963357642e-02
9.885704712134811833e-01,1.142952878651886349e-02
6.801286479433624743e-01,3.198713520566375257e-01
9.680496067752438760e-01,3.195039322475608928e-02
9.227672306828976767e-01,7.723276931710232329e-02
9.689062142838424929e-01,3.109378571615748973e-02
9.003831535695302479e-01,9.961684643046977983e-02
7.304235758728552241e-01,2.695764241271447759e-01
9.434461399826544747e-01,5.655386001734548362e-02
3.402530428472863022e-01,6.597469571527136978e-01
7.264241335015408918e-01,2.735758664984591637e-01
8.197519926057582618e-01,1.802480073942417660e-01
