,GLON,GLAT,proba_BLL,proba_FSRQ,label
340,274.9322,11.488272,0.9704028221176824,0.029597177882317693,BLLlike
342,150.70985,48.033752,0.9413151752242724,0.05868482477572752,BLLlike
345,240.99455,45.4017,0.9365534726376842,0.0634465273623158,BLLlike
347,212.51039,55.025196,0.9803918887577184,0.019608111242281553,BLLlike
349,281.41,3.197838,0.9254374093328028,0.07456259066719712,BLLlike
350,286.9498,-5.01415,0.9758437603073126,0.024156239692687483,BLLlike
353,259.60388,34.91793,0.9268575184125406,0.07314248158745937,BLLlike
354,253.87263,40.506702,0.9218583047010313,0.07814169529896875,BLLlike
355,135.25826999999998,39.973797,0.9268947432366749,0.07310525676332517,BLLlike
358,278.70816,12.615111,0.9773854851518979,0.02261451484810207,BLLlike
364,283.77615,7.726619,0.9665395196020283,0.033460480397971656,BLLlike
366,204.64984,63.073130000000006,0.9311859561376712,0.06881404386232881,BLLlike
367,288.8825700000001,-0.49147785,0.9512213601006938,0.048778639899306156,BLLlike
369,267.93097,36.770573,0.9619445926263777,0.038055407373622285,BLLlike
370,280.80298,17.069021,0.9365235812770815,0.06347641872291858,BLLlike
371,291.96155,-5.994655000000002,0.9607317206285363,0.039268279371463675,BLLlike
372,289.73248,-1.0710026,0.9706161878280348,0.02938381217196513,BLLlike
375,270.68393,35.060196000000005,0.9739192707829057,0.026080729217094298,BLLlike
378,261.6581,47.74298,0.9885739634760975,0.011426036523902533,BLLlike
381,270.48828,38.476677,0.9788986033720071,0.021101396627992965,BLLlike
384,255.47101,55.00294,0.9575779461235387,0.04242205387646127,BLLlike
385,291.1699,-0.33157378,0.979595199348465,0.020404800651535,BLLlike
386,241.15257000000003,62.982784,0.9670684427141233,0.03293155728587676,BLLlike
387,291.6333,-0.5680487,0.9918894205793924,0.00811057942060751,BLLlike
390,278.8841,31.809542,0.9509096056413032,0.04909039435869679,BLLlike
392,292.90384,-1.5064886,0.9514590827098128,0.0485409172901872,BLLlike
394,289.14804,9.30172,0.9706409198691011,0.029359080130898937,BLLlike
395,287.3825700000001,14.338709,0.9396367414418618,0.06036325855813815,BLLlike
397,289.20303,10.462621,0.9921681758967655,0.007831824103234453,BLLlike
399,294.79016,-1.0660292,0.9843889533044584,0.015611046695541628,BLLlike
400,275.43552,52.705055,0.9691361751857771,0.03086382481422289,BLLlike
402,296.13556,-1.3421633999999998,0.9623454994428187,0.037654500557181385,BLLlike
403,292.10828,15.363338,0.9371991700622144,0.06280082993778555,BLLlike
405,281.51202,49.33286,0.968359939558335,0.03164006044166502,BLLlike
406,296.6034,-0.5804385999999999,0.9593226940383218,0.040677305961678206,BLLlike
408,284.2849,46.457333,0.9684403187406627,0.031559681259337294,BLLlike
410,297.29086,0.59096277,0.9439604649883021,0.05603953501169789,BLLlike
411,287.09903,43.59164000000001,0.9702178150544367,0.029782184945563242,BLLlike
414,295.36453,11.636577,0.9362352649622407,0.0637647350377592,BLLlike
415,297.1379,2.4983559,0.9470612153773795,0.05293878462262049,BLLlike
417,294.93698,16.575975,0.9779461946368005,0.02205380536319942,BLLlike
419,299.0436,-6.4596033,0.9161996890925697,0.08380031090743029,BLLlike
421,296.79413,7.1539826,0.9821275822501747,0.017872417749825308,BLLlike
426,297.87177,2.383833,0.9251148825346148,0.0748851174653852,BLLlike
427,295.8925,18.079628,0.9737138888516839,0.026286111148316083,BLLlike
428,292.03503,38.777622,0.9581749469569449,0.041825053043055026,BLLlike
429,298.2074,3.5635238,0.9637029139544788,0.036297086045521204,BLLlike
434,293.20374,37.218723,0.9140669417528208,0.08593305824717923,BLLlike
436,298.5321,6.635302,0.9095377658363989,0.09046223416360108,BLLlike
437,294.01416,37.35705,0.965884254358203,0.034115745641797,BLLlike
439,289.7109,55.517765,0.9661013760294178,0.03389862397058215,BLLlike
441,185.42696,83.77291,0.9694662433645679,0.030533756635432074,BLLlike
443,300.85303,-6.535043,0.9267178109398557,0.07328218906014423,BLLlike
449,292.09222,80.16694,0.9639529580399279,0.03604704196007209,BLLlike
450,302.11172,0.30641162,0.9179822472833112,0.08201775271668878,BLLlike
451,302.8513200000001,8.465163,0.9155185745609373,0.0844814254390627,BLLlike
452,302.84363,13.151357999999998,0.9179654882542179,0.08203451174578215,BLLlike
454,303.53595,17.593110999999997,0.9834564421341535,0.01654355786584644,BLLlike
458,304.6154,28.74454,0.9523641433136204,0.04763585668637956,BLLlike
459,303.2183,-18.948784,0.9012704757576657,0.09872952424233426,BLLlike
460,304.9955700000001,15.58671,0.9736624652600706,0.026337534739929374,BLLlike
461,315.02512,74.62675,0.9545328623759076,0.04546713762409235,BLLlike
463,304.75537,2.0990448,0.9550426007353313,0.04495739926466869,BLLlike
465,313.75375,66.29058,0.9624485954983821,0.03755140450161782,BLLlike
466,305.28833,5.2880435,0.9776529548338245,0.022347045166175503,BLLlike
470,305.3724,0.24322052,0.9887982617559459,0.011201738244054104,BLLlike
472,316.16776,60.304085,0.9658258010282211,0.03417419897177885,BLLlike
475,313.3385,50.517628,0.9347977381593309,0.06520226184066909,BLLlike
478,306.23532,-0.26012644,0.9744997963492767,0.025500203650723214,BLLlike
486,308.88287,5.419637000000002,0.9725917213832778,0.02740827861672228,BLLlike
487,310.92352,16.413776000000002,0.913253521434159,0.08674647856584092,BLLlike
488,311.8878,21.23215,0.904030602094154,0.09596939790584604,BLLlike
489,310.88913,15.245246,0.9014560470269715,0.09854395297302855,BLLlike
490,311.6426,16.904009,0.9635143531219311,0.03648564687806885,BLLlike
492,317.89368,35.0721,0.9524337544990519,0.047566245500948116,BLLlike
497,318.63535,33.097652000000004,0.9364822661206538,0.06351773387934619,BLLlike
505,322.35284,36.00356,0.9915505412842918,0.008449458715708241,BLLlike
507,326.98172,45.06918,0.900957523909617,0.09904247609038291,BLLlike
509,319.79147,28.270546000000003,0.9356115769746401,0.06438842302535988,BLLlike
510,356.4016,68.211815,0.9757568455541631,0.024243154445836867,BLLlike
511,311.1162,-0.88337934,0.9805688256098534,0.0194311743901466,BLLlike
513,314.0735200000001,8.651647,0.9769336400344201,0.023066359965579965,BLLlike
519,73.327065,70.31529,0.9791758855217747,0.020824114478225252,BLLlike
520,312.33582,1.2964513,0.9749830010435067,0.025016998956493366,BLLlike
523,312.85535,2.6200995,0.9470387104661487,0.05296128953385122,BLLlike
524,115.75397,41.9148,0.9666640885621354,0.033335911437864595,BLLlike
525,310.85782,-4.899744,0.9003101582427259,0.09968984175727418,BLLlike
527,312.87186,0.06512243,0.9296394499141922,0.07036055008580774,BLLlike
528,311.66644,-3.5457487000000003,0.9637779498453358,0.03622205015466415,BLLlike
529,331.39285,43.081535,0.9174538554739742,0.08254614452602586,BLLlike
530,316.55426,10.213114,0.9388171426351464,0.061182857364853675,BLLlike
531,313.22205,0.17804383,0.9937175421606194,0.006282457839380676,BLLlike
533,313.2635,-0.06845592,0.9753261857735325,0.02467381422646752,BLLlike
534,313.5423,0.5613107,0.9905386572399465,0.009461342760053452,BLLlike
536,313.41385,-0.42384833,0.9911280878826064,0.008871912117393589,BLLlike
537,327.63544,34.012756,0.9814137879753462,0.018586212024653843,BLLlike
538,313.7369700000001,-0.040543556,0.9234113884666733,0.07658861153332674,BLLlike
540,306.9985,-18.08328,0.9647657384528632,0.03523426154713687,BLLlike
542,340.8523600000001,47.846813,0.9871120545238148,0.012887945476185169,BLLlike
543,321.00983,14.808187,0.912625287026814,0.08737471297318596,BLLlike
545,335.55966,36.23165,0.9836564500170859,0.016343549982914058,BLLlike
548,326.25168,20.676563,0.962617786789994,0.03738221321000601,BLLlike
550,114.4737,39.189945,0.9805185441924804,0.019481455807519612,BLLlike
555,341.5064,39.35992,0.9340785748836175,0.06592142511638256,BLLlike
557,325.81808,15.645249,0.9722894903859849,0.027710509614015062,BLLlike
560,320.58353,4.212443,0.9108123090039253,0.08918769099607471,BLLlike
561,317.61374,-1.5902919,0.9775226045550306,0.022477395444969368,BLLlike
562,338.6024,32.566704,0.9862800343764,0.01371996562360001,BLLlike
565,318.81912,-0.7763034000000001,0.9274811611313079,0.07251883886869218,BLLlike
566,73.499725,58.511356000000006,0.9647533164509126,0.03524668354908739,BLLlike
568,319.49637,-0.38275993,0.9187105129830209,0.08128948701697916,BLLlike
569,320.4883,1.0458133,0.9245583090745608,0.07544169092543919,BLLlike
571,320.56207,0.19531913,0.9720568324089529,0.027943167591047043,BLLlike
573,335.3334,22.515461,0.9668733469454954,0.03312665305450459,BLLlike
574,346.355,35.271126,0.9938046002371275,0.006195399762872572,BLLlike
578,320.9508,-0.5562225000000001,0.9000028741640721,0.09999712583592794,BLLlike
579,328.4281299999999,10.732751,0.9257808046609209,0.07421919533907904,BLLlike
580,324.25977,4.1421294,0.9831815573566692,0.01681844264333078,BLLlike
581,104.22222,43.894306,0.9875135080029511,0.012486491997048921,BLLlike
584,329.5874,9.672478,0.9857256833330675,0.014274316666932432,BLLlike
585,333.641,15.278664,0.9862342204054877,0.01376577959451228,BLLlike
586,340.2161,23.680557,0.9860199500055387,0.013980049994461372,BLLlike
587,15.902832,49.51332,0.9859360030889052,0.014063996911094808,BLLlike
589,30.415138,53.4925,0.9171193527472159,0.08288064725278413,BLLlike
591,349.88672,32.676884,0.9695225759553915,0.030477424044608473,BLLlike
594,334.0903,13.987453,0.9785186097690532,0.02148139023094677,BLLlike
595,326.29385,2.7899556,0.9721300973469411,0.02786990265305894,BLLlike
596,338.03766,18.343168,0.9360975366733039,0.06390246332669612,BLLlike
597,317.7071,-9.249748,0.9520054957568104,0.04799450424318963,BLLlike
598,322.79352,-2.2900991000000004,0.9932153083330326,0.00678469166696741,BLLlike
606,338.7878,17.532059,0.9868284941856168,0.013171505814383158,BLLlike
607,327.5067,2.5558697999999995,0.9291543150332582,0.07084568496674179,BLLlike
612,51.54255,52.225307,0.9509596865333917,0.04904031346660826,BLLlike
614,340.4869700000001,17.045454,0.932648901395951,0.067351098604049,BLLlike
616,328.58017,2.3707619,0.9781869911968502,0.02181300880314987,BLLlike
618,327.4324,0.22128148,0.9627975533545932,0.037202446645406805,BLLlike
619,93.4619,45.07481,0.9223334857366199,0.07766651426338009,BLLlike
622,33.57526,47.788612,0.9501501421795113,0.04984985782048866,BLLlike
623,105.408806,39.204456,0.9760672485078574,0.02393275149214262,BLLlike
624,318.14056,-11.981888,0.9470229838511438,0.0529770161488562,BLLlike
625,61.258816,49.79609,0.9402519127453264,0.05974808725467361,BLLlike
626,334.1076700000001,5.8580275,0.962410988037916,0.03758901196208395,BLLlike
628,38.542816,46.87446,0.9912896474751439,0.008710352524856128,BLLlike
629,324.73126,-5.699764,0.9923415300160133,0.0076584699839866936,BLLlike
630,5.843262,33.647053,0.9005400872645657,0.09945991273543432,BLLlike
632,26.246487,42.52129,0.9268149915558689,0.07318500844413114,BLLlike
636,325.4575200000001,-6.432849,0.9747121051594266,0.025287894840573318,BLLlike
638,27.855194,41.60764,0.9763492921422271,0.02365070785777294,BLLlike
640,16.489317,36.91513,0.9654809862674724,0.034519013732527595,BLLlike
643,358.67465,24.906782,0.9800451700225461,0.0199548299774539,BLLlike
644,329.747,-2.7063904,0.9396106329850981,0.06038936701490197,BLLlike
646,330.4759,-2.1694973,0.9099338027308446,0.09006619726915542,BLLlike
648,332.27985,-0.6312988,0.9910914404399498,0.008908559560050157,BLLlike
651,332.5897,-0.61530745,0.991921981599738,0.008078018400262033,BLLlike
652,333.19745,-0.019556167,0.9560349603640556,0.04396503963594441,BLLlike
654,333.54678,0.028379135,0.9822966571996943,0.01770334280030573,BLLlike
655,333.1138,-0.41640782,0.9834133739583447,0.016586626041655277,BLLlike
657,332.2804,-1.5072814,0.983882940909708,0.016117059090291992,BLLlike
658,317.67804,-15.5117035,0.9836716285614348,0.01632837143856529,BLLlike
659,335.53635,1.6242988,0.977705244458034,0.02229475554196605,BLLlike
661,337.36658,3.3590698,0.9560267731500185,0.04397322684998148,BLLlike
662,336.31992,2.2843673,0.9485593560590053,0.0514406439409947,BLLlike
663,353.5376,18.13641,0.9656677192913609,0.03433228070863918,BLLlike
664,319.62503,-13.964253,0.9610288346680743,0.038971165331925725,BLLlike
665,334.12347,-0.15421294,0.9933461004900469,0.006653899509953063,BLLlike
666,337.9752200000001,3.62773,0.9618456274712776,0.038154372528722474,BLLlike
667,341.18478,6.6912746,0.9808445721726485,0.019155427827351464,BLLlike
668,337.098,2.5854235,0.9101289762901321,0.08987102370986785,BLLlike
670,334.62524,-0.086029135,0.9631427912903268,0.03685720870967323,BLLlike
672,94.240456,40.180294,0.9760989788631403,0.023901021136859633,BLLlike
675,52.983753,43.236767,0.9841370486208971,0.015862951379102867,BLLlike
676,334.8154600000001,-0.35898736,0.9721396678451064,0.0278603321548936,BLLlike
677,337.36566,1.9523885,0.9832692766203098,0.01673072337969015,BLLlike
679,4.933165,24.830862,0.9778407313268411,0.0221592686731589,BLLlike
681,65.97261,43.12388,0.9215180844337074,0.07848191556629254,BLLlike
682,61.751534,42.903423,0.9478419325092323,0.05215806749076768,BLLlike
684,18.301313,31.330492,0.9769952906589133,0.02300470934108665,BLLlike
685,67.64059,42.460987,0.9449537063670295,0.05504629363297055,BLLlike
691,334.2512200000001,-3.3325295,0.9753107852427314,0.024689214757268613,BLLlike
692,338.07608,-0.024206404,0.9279405914409538,0.0720594085590463,BLLlike
695,38.63477,37.33094000000001,0.9596383445193335,0.04036165548066645,BLLlike
697,349.82294,9.242311,0.9652405305815902,0.034759469418409746,BLLlike
698,37.253548,36.10579,0.9746069584879516,0.02539304151204834,BLLlike
699,336.64355,-2.412195,0.9472494497173883,0.05275055028261169,BLLlike
700,35.057186,35.357185,0.932171073739057,0.06782892626094293,BLLlike
701,342.71228,2.7486176,0.9877166442714224,0.012283355728577604,BLLlike
703,340.81552,0.80478513,0.9032155799951249,0.09678442000487504,BLLlike
705,3.45151,18.349918,0.9575196483779937,0.04248035162200622,BLLlike
706,74.97876,39.960766,0.9416384115995137,0.058361588400486296,BLLlike
707,340.27917,-0.29197544,0.9086817948522282,0.09131820514777182,BLLlike
708,340.6873,0.03385913,0.9666286016280802,0.03337139837191986,BLLlike
709,351.98468,9.211561,0.9389304155701377,0.061069584429862295,BLLlike
712,318.62735,-17.656084,0.9619350462908959,0.03806495370910412,BLLlike
715,59.651196,38.683945,0.9743805950284188,0.025619404971581213,BLLlike
719,345.3499,2.281582,0.9874399865553882,0.012560013444611783,BLLlike
720,352.15524,7.651100599999999,0.9485853475521361,0.05141465244786395,BLLlike
721,14.976123,23.181635,0.9257569384147987,0.07424306158520129,BLLlike
722,354.99774,9.677605,0.9834475628374519,0.01655243716254805,BLLlike
724,345.826,2.2914202,0.9840816685112805,0.0159183314887195,BLLlike
725,339.87958,-2.5117924,0.992888559042774,0.007111440957226069,BLLlike
726,341.1368700000001,-1.5282781,0.956758901107775,0.04324109889222508,BLLlike
727,340.1869200000001,-2.4084165,0.9583675058854351,0.04163249411456492,BLLlike
728,17.664564000000006,23.927761,0.9923611318559417,0.007638868144058335,BLLlike
729,5.996065,16.788904000000002,0.9887251578166821,0.011274842183317852,BLLlike
731,343.5388,-0.1971766,0.92329029292304,0.07670970707696002,BLLlike
734,338.2998,-4.5099589999999985,0.9159271503845045,0.08407284961549559,BLLlike
735,340.72552,-2.7768900000000003,0.9417337785622087,0.05826622143779128,BLLlike
736,357.5202,9.937774,0.9860812129167479,0.013918787083252091,BLLlike
737,339.49985,-3.8463504,0.9464249993232867,0.05357500067671325,BLLlike
741,339.9514200000001,-4.042506,0.9632312754963117,0.03676872450368832,BLLlike
742,347.12744,1.362518,0.9838850767442785,0.016114923255721524,BLLlike
745,341.41403,-3.221086,0.9635649758619245,0.036435024138075485,BLLlike
746,340.88,-3.6233463,0.976629826785424,0.023370173214576056,BLLlike
748,341.8465,-2.992643,0.905431233205612,0.094568766794388,BLLlike
751,1.7542691000000004,10.944008,0.9838776265485566,0.016122373451443375,BLLlike
754,72.32396999999997,36.373783,0.9379868544292432,0.062013145570756795,BLLlike
755,354.31876,5.4216037,0.9905004254376346,0.009499574562365363,BLLlike
759,3.8427644,11.6571,0.9931682518105323,0.006831748189467708,BLLlike
760,346.18567,-1.1619184,0.9850554381177835,0.014944561882216491,BLLlike
761,8.504333500000001,13.857754000000002,0.9822118184003298,0.017788181599670168,BLLlike
763,352.65103,3.0092595,0.9570092144791083,0.04299078552089178,BLLlike
764,345.2255600000001,-2.4922395,0.9775648826932848,0.02243511730671516,BLLlike
