,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56,PSRness
2726,0.34781325,1.2686524,-0.7972307,1.4230828,-0.6778797,-0.2612061,0.49633908,0.09238075,-0.30647954,-0.71383977,-0.7914744,-0.77510816,-1.1025695,-1.0762829,-1.3576982,-0.18013198089531984,0.5158428968140151,-1.3184611240013855,1.7080025373526677,0.8531316162170389,-0.18143424501651367,0.518221610304652,-1.32032081807183,1.709697059697644,0.8523418932767642,-0.18537422632754635,0.5242495202438282,-1.3295746019962806,1.7131829720102825,0.8504625527918421,Non-PSR
2727,0.34824094,0.9114841,-1.0516546,1.6517615,-1.2550575,-0.8659503,-0.38495368,0.027858835,-0.36478776,-1.3714833,-1.4066454,-1.3880167,-1.117093,-0.95801425,-0.2812332,1.7281860286594821,-0.1013309770736404,0.30722170882762306,1.7861468724025424,-0.25064807213402035,1.7274902742138807,-0.10049031404346831,0.3062137019523412,1.7870821180787975,-0.2506518460127549,1.725288042265056,-0.09908113334127307,0.3060458758146776,1.7875067849428998,-0.24965307346098164,Non-PSR
2729,0.3484879,1.8118355,-0.62358046,0.96582776,0.45585576,0.6296325,0.9976338,-0.33439288,-0.33038303,-0.028635943,-0.10010202,-0.08172379,-0.80233324,-1.5712308,-1.8430982,-0.5909848510169297,-0.12966720296193487,-0.024303936387282062,-1.6799852622293274,2.117803239423815,-0.5923772010689993,-0.12742951122297363,-0.026735450369397836,-1.6791776230143203,2.1170356078345183,-0.5955714762368213,-0.12215591848255442,-0.03179413483702112,-1.6762975488351877,2.114874637404422,Non-PSR
2730,0.3504659,1.2051752,-0.832858,1.4679077,1.6416595,1.5174084,1.4790739,0.18828031,-0.4065627,0.62245774,0.5641833,0.5773571,-0.9294981,-2.369621,-1.1628467,-0.6967509276226802,-0.4400182743476234,-1.524901624021923,-0.22292138121063382,-1.0890453667578537,-0.6977227997625963,-0.43856266744816114,-1.526227991816304,-0.2220194738144642,-1.0893625572463526,-0.6993755433693797,-0.4354158153873384,-1.5329956170542898,-0.2216165938213061,-1.0901812554575614,Non-PSR
2731,0.35098818,-1.699708,1.2986346,-0.14220503,0.10412769,0.31914827,0.95721006,-0.42104816,-0.31863117,-0.58118147,-0.63065296,-0.65123516,1.1286248,-1.2790608,-0.7012775,1.7625705182139733,-0.7933760814784324,0.16951604174513193,0.28227810772493045,0.28889442048255953,1.7618559180719913,-0.7917795666682806,0.16749888003737187,0.2834551038438928,0.2883961419991299,1.7595497875564703,-0.7826262392106235,0.1593194024233444,0.2881859978643946,0.28582522236145924,Non-PSR
2732,0.3518434,-1.618269,1.3089404,-0.067236654,0.3642505,0.22614375,-0.78283685,-1.0506138,2.1390388,1.469227,1.5334074,1.5323192,3.7998598,2.3896816,2.3474717,0.7069800480339827,0.4303427344713781,-0.15941505974410553,-0.7989166214985189,-0.8550989361791663,0.7081460166650325,0.4285308659961759,-0.15730378001454506,-0.799848729477472,-0.8548619628293289,0.7153934865845027,0.41526589962166477,-0.1435584454719128,-0.806382954544645,-0.8528312644654847,PSR
2736,0.35689262,1.160288,-0.86566967,1.4925727,-0.85739577,-0.5095399,0.20456335,1.5240405,0.15295115,-0.09298137,-0.13887446,-0.13489124,-0.2509431,-0.65843713,-0.34245563,-0.3280158783275275,0.47958379591210737,0.15154061521759402,0.9506633795018873,0.39910790814649805,-0.32862381452650974,0.48089018261423594,0.15027026425041698,0.9514450915719715,0.39897874126777133,-0.3313853710786446,0.4850813444414195,0.14594188400464742,0.9534639028366907,0.39835333866101136,Non-PSR
2738,0.35815495,0.27683327,-1.7401663,1.5606589,0.61885494,0.37983862,0.3066528,0.44222847,-0.1390526,0.69195914,0.700061,0.6949118,-0.32485265,0.42965642,0.4233299,-0.7198221031080749,-0.10694490078446972,-0.8181105018879289,-0.4932239279806822,-1.0862507291678773,-0.7181308298291669,-0.1097459240796319,-0.8155518705889195,-0.4950357386241912,-1.0865584027663548,-0.7159794352297326,-0.11335612632097425,-0.8141113838711672,-0.4981917643157888,-1.0873573192139043,Non-PSR
2739,0.35820276,-0.6688727,1.4480501,0.7976373,-1.2819619,-1.0558314,-0.3301974,0.06995313,-0.2989673,-1.0560601,-1.0299047,-1.0597671,-0.34879646,0.08666322,-0.017013848,-2.0432610855095565,2.921987612678865,0.7092440868688736,0.7400272046237785,0.5065338117346188,-2.0446197149035656,2.9246742298324624,0.7095534091432912,0.7394680655233387,0.507312650138686,-2.0494993014892087,2.9271263953040934,0.7079516412419611,0.740273126283177,0.5074808012808167,Non-PSR
2741,0.36192423,-1.1651188,1.3729402,0.3448557,0.37619063,-0.24564008,-0.77551144,-0.8259101,0.05110604,0.7041407,0.7389064,0.732478,0.20877121,1.1124943,1.1375717,0.25949755766017685,0.06579820525601628,-0.003890205790667683,-1.3187601265812336,-1.0881485184492274,0.26454324254766476,0.05826439930855776,0.004186248413636177,-1.3200718850055175,-1.0884582684761752,0.26998720091871736,0.05072311810089539,0.01269762235528087,-1.3203284794303154,-1.0892668285876967,PSR
