,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,PSRness
0,-0.5748685211203778,-0.5328959516546438,-1.2060393531410682,0.23845597165027654,-0.08656498045414467,0.039608009364381934,-0.5689269246582505,-0.7186675829567089,-0.6007348817400099,-0.635561309383987,-0.4021549853954634,-0.4040766617382544,-0.9900274537774071,0.5240830723199601,-0.41950315629107515,-0.41266484124951985,-0.7121868563631082,-0.0579274824149457,-0.8780701713758989,-1.0868153624595094,-0.4145205862923368,-0.3154057068002883,0.4854595267398556,-0.2945466675911486,-0.8689497130225591,-0.5931356458783498,-1.0,-0.794028902545529,-0.7367607195721941,0.12066551405205272,-0.640225332413547,0.841169248359436,-0.26563809326577026,-0.12940046449003711,-0.5332669241466335,-0.5707656435730546,-0.4240972223761131,-0.0055630457947835835,-0.48832491767591435,Non-PSR
1,0.010158131446406532,0.25261365402365044,1.2457372233702964,1.140611773459317,-0.4833781044422056,-0.21697478350907826,-0.5460312585640146,-0.6309447619668702,-0.5632347091310833,-0.5761408520496196,-0.36341313337520603,-0.34647130212279104,-0.6470479105881114,0.5636620494938958,-0.37463959751456277,-0.33947697102471014,-0.5254191842539218,0.15216141133349914,0.25676989793667165,-0.3397932936351966,-0.37065553005930263,-0.26560083023352554,-0.6010341237833304,1.1173139310496993,0.19318935151007552,0.8881490079715909,-1.0,-0.29560882009248296,-0.6660236874243937,-0.7808874803246592,-0.640225332413547,0.841169248359436,-0.26563809326577026,-0.4087621545478543,-0.5430067050406083,-0.47335810318406213,-0.467372863983313,-0.18437221418477406,-0.4739861159459245,Non-PSR
2,-0.23871412150030416,-0.12306474540145672,-1.610850420770637,-1.0257363232925436,0.5915184100042591,-0.29381558495407417,-0.30534984808675275,-0.4783571828333719,-0.5824647110106524,-0.6484728355757251,-0.2797637827390933,-0.3049582520614304,-0.5939980686690498,-0.7331509127426641,-0.26803317129197995,-0.2730992557357088,-1.199546903327238,0.0014794591341713275,1.1674368213821824,0.7924109909281182,-0.27146772071473085,-0.22832687016200728,-1.3693093461967303,0.67190697661428,0.8149220769432922,0.5879672346328281,-1.0,0.799617411872212,-0.6853743402242524,-0.4200427124684602,-0.640225332413547,0.8411690375456177,-0.26563809326577026,-0.41517301315862176,-0.515704855139885,-0.28821721432110775,-0.37688915512547067,-0.3775758510809306,-0.48769729911871174,Non-PSR
3,-0.18917559651678922,-0.2174866728958543,-0.14809426560460753,0.9096911994604737,-0.04538030894613342,-0.290273747370278,-0.3684364650281298,-0.48881644800730106,-0.22665317660912404,-0.35840594585146396,-0.24210609419443013,-0.25102137151381876,0.21904170174830037,-0.40150719861654033,-0.26620322210856373,-0.25009118341697895,-0.1785816083480006,-0.1404174067160828,-0.22683742072046753,-0.2528699464510855,-0.26346998815731604,-0.21655152385033394,0.1425474605737776,0.05815599728662235,-0.19577801284665824,-0.02714130357328038,-1.0,-0.11390846574384401,0.07647247998305193,0.4952370848702622,0.9045079779219314,-1.214803938784958,-0.26563809326577026,-0.41610859275659,-0.2631027778091129,-0.3325728682952352,-0.1679245314837492,-0.5873974852713382,-0.48856978341682283,Non-PSR
4,0.4076459210937255,0.2264969167131887,1.10167496333138,0.7296514299020534,-0.283260477344936,-0.33279690968399983,-0.5798260220670606,-0.7128054277100664,-0.5713400641880696,-0.5835835359288021,-0.3250110530872492,-0.30562213632063273,0.17133565412468374,0.8658287027211162,-0.3678443541589724,-0.3420350011001536,0.3426248718633471,-0.4607167502613995,-1.2835706501209465,-1.2242315282359668,-0.3592232922696027,-0.27328111201276284,1.3332073156333715,-0.6705713460520226,-1.0316858115932377,-0.7200438509221406,-1.0,-1.3223412610093388,-0.48000423071030224,1.579362590273215,1.4776009958020453,-1.2101225607515547,-0.2566061973859367,-0.2393704264817112,-0.530332695544223,-0.5558405693547931,-0.5256377977013218,-0.37492261039858055,-0.06346555296439907,Non-PSR
5,1.0363133792476387,1.6086724685297007,0.3963135203106495,-1.1685939665291163,-0.7113594266557598,-0.3335535916685744,-0.3441456917071691,-0.21053638727987486,-0.01382462401239779,0.15173766968761726,-0.1514876753493677,-0.039169332277957714,0.9555310112888293,0.003551102215729386,-0.15097233652736353,-0.0725213208595721,0.8724150960417019,0.053074990748674424,-0.07526724592942141,-0.056701229785746744,-0.15027045924550775,-0.0756661637232729,0.3372479591951951,0.04673548103416766,0.17769744531236956,0.3340663119361626,-1.0,-0.10334367350775034,0.20870943871840505,-0.2620118351678694,-0.640225332413547,0.841169248359436,-0.21144671798676912,-0.4162526018353776,0.09695613175480422,-0.2009390653832197,-0.4462875457904511,-0.402890096429158,-0.48867664739996886,Non-PSR
6,-0.4309708271624343,-0.44048297639007816,-1.5776500886053342,0.04667447799022022,-0.29430426583191394,-0.34151277443045736,-0.5378122925421942,-0.6451142941001781,-0.46786087852933655,-0.4520102492643132,-0.28515480811495736,-0.2607321237262091,0.5376589809218234,0.9001490101485122,-0.34328332647635534,-0.31558636688023084,0.6000257353758655,-0.5451207371226041,-1.3638192102849578,-0.9557157402701821,-0.3303129279053228,-0.2504062449342526,1.475088921453156,-0.7949797438261995,-1.0400662489468464,-0.6851754427281879,-1.0,-1.282494461835684,-0.202447284362851,0.5229605300573087,1.0509687259999938,-1.2174188754981905,-0.26563809326577026,-0.35558139240225556,-0.45749604991409343,-0.5833550768234431,-0.3766048696658068,-0.1674086463644513,-0.48875743358225227,Non-PSR
7,-0.2269191799567014,-0.456554757102663,1.1261383659794981,-1.1685939665291163,-0.6026622291870768,0.23331113160367167,-0.42341613114769977,-0.35269938576764864,-0.3470178922590983,-0.14340766376427636,-0.4007151078937345,-0.3976962751600503,-0.03006371996412273,0.6728932181939805,-0.4177595529120162,-0.4100438518198728,0.17693994987409906,-0.17701876005857903,-0.8317388107333334,-0.8689155851301952,-0.41246473155647506,-0.3118712811122944,0.7816059874907545,-0.22263429818697217,-0.8130342824698502,-0.5060316598648592,-1.0,-0.769696910196677,-0.31466499221068683,0.44042341216760594,1.6124015936325666,-1.1959349615234172,-0.26563809326577026,-0.41626313745389754,-0.3427376323193597,-0.37055990617496554,-0.4382519297631828,0.808067747277848,-0.48865046521892513,Non-PSR
8,1.7758530201618647,2.386146297863455,-0.10868100578263991,1.140611773459317,-0.468384722895205,-0.6067247815800164,-0.6104501738278186,-0.6927715502230505,-0.4368931871428648,-0.513783053712725,2.690572060518511,3.1783266424107652,1.9051690550305214,0.23607107261394508,2.312558377888299,3.018323266868169,1.1611855509260662,-0.21982664734506244,-0.4744525326714483,-0.6604238334231312,2.299850184634444,1.8444997020212746,1.087793162048509,0.05309861636615728,0.4747629668063869,1.4304731296281206,-1.0,-0.5574478974597197,0.04888032669590594,0.39563714177235665,0.9083675144036779,-1.2087566495340953,-0.26563809326577026,0.19163103690421548,-0.3280829009172315,-0.5601604419789934,-0.6982666016054893,-0.6130529997393387,-0.4887345868463957,Non-PSR
9,0.6517999679233784,1.1325451871963421,-1.4838737117875493,0.9410024637315033,-0.1980306380910929,-0.3897782439347219,-0.5679322448285051,-0.7085966905026604,-0.5569777578446362,-0.6098255290200856,-0.26963035330783136,-0.25227623571944197,0.10638531294250032,0.18437071327667767,-0.3055793602681735,-0.2723332711360473,0.07712689770274878,-0.2676187200649799,-0.6633504047078457,-0.709968795125483,-0.30217979652964344,-0.22748266236818632,0.7097109430775136,-0.22505107485747025,-0.5314875408551194,-0.09440529702989862,-1.0,-0.6102679958991819,-0.44679591724252615,0.9531169755539793,1.69718299713959,-1.2079654631649994,-0.26563809326577026,-0.41469168308865856,-0.44400213938304445,-0.555417975123051,-0.4833103690174664,-0.5766899726938088,-0.4883471257148078,Non-PSR
10,0.20949174465979406,0.32694583119622667,-0.3921458301179735,-1.1685939665291163,0.2249283276750333,-0.35699602114947926,-0.004449563194035357,-0.06399763947164894,0.001727178877741563,0.01707872335463602,0.0499402360662526,0.001650661574079352,0.898753196899729,-0.9468577830169846,0.08717143310670812,0.017769396981198903,1.0067499970034648,-0.3179643135388711,0.340017567679215,0.8337228854939127,0.1011703367216005,-0.02556468876157616,-0.20896482533661404,0.11604713368759254,0.9342277537320709,0.5871274453779258,-1.0,0.7708247359875147,0.7838072576566443,-0.5051956100679958,-0.640225332413547,0.841169248359436,-0.26563809326577026,0.5051896799577557,0.2963754332660014,0.01429664224282714,-0.4029603996115041,-0.5086134172598651,-0.488401004534042,Non-PSR
11,0.5539025842354216,0.7106602024145927,1.382227477827652,1.0642905667986824,-0.6718427614467758,-0.4553771012512099,-0.5983369489381664,-0.677318511953749,-0.5718742290030636,-0.5526167389886034,-0.18610711923080878,-0.0706356312250834,0.5825214859300137,0.7499607906095117,-0.2106509037731622,-0.07565549597773939,0.1887043521252744,0.024642031573963528,-0.3338334345583983,-0.5415563708133472,-0.21341218589445757,-0.11394669267138055,0.5274904518683624,0.12508454453511983,-0.14637699516529337,0.35652892097298894,-1.0,-0.49145194054976793,-0.5415490851447969,0.8088110801779054,1.214041475491557,-1.2051288114506769,-0.26563809326577026,0.33327276997337757,-0.47307304584781823,-0.49748882356862667,-0.5928316379238608,-0.617806392644566,-0.4877530743030122,Non-PSR
12,-0.10189333509361806,-0.15922634158543597,-1.490280793433485,0.631803729055086,0.1392454062278125,-0.4421336921801681,-0.5043974699949361,-0.6490281846190413,-0.4603009973518819,-0.5846386257590336,-0.10524328433549326,-0.12189666786839863,0.07586735637917305,-0.483109215737839,-0.1759870647353831,-0.15357083268757274,0.23005648976048187,-0.5570456878138753,-0.9288271948840066,-0.8494914587916724,-0.18942379202664358,-0.17657120624932643,1.2039481993289742,-0.7664078187528288,-0.9511470610387797,-0.6296398324071689,-1.0,-1.0813615522674376,-0.3124104510878138,0.6474965465629412,1.026444361180442,-1.213640440455364,-0.26563809326577026,-0.41626290199961075,-0.2988378562952422,-0.5306804397693644,-0.5430358313760347,0.09307555898803219,-0.48848418289704476,Non-PSR
13,0.43477411451929937,0.6021757396105198,1.70432894602787,0.4595917755644231,-0.34208704175629456,-0.5716690089285354,-0.6321331299864322,-0.750764805150509,-0.5431508614556256,-0.598842098800762,0.6626497988874431,0.8031429359021747,1.599404679617915,0.7766860661672143,0.294347278228221,0.4859716175268078,1.322969291830824,-0.4865577093702796,-1.390122240362046,-1.0282452141994618,0.359333234861196,0.22236618649437875,1.8353673539934037,-0.7196084504979599,-1.0541026085512717,-0.6252329210722802,-1.0,-1.2747355402193803,-0.19186017171571934,-0.5518594293395291,-0.640225332413547,0.841169248359436,-0.26563809326577026,-0.4152076229925058,-0.48288688805154756,-0.607988745161965,-0.5973513683072811,-0.5887034941888085,-0.4884962357769374,Non-PSR
14,0.131645474721441,-0.08087632510276944,-1.3739825538602897,1.2599859684926173,0.9228400625340503,-0.49293499681215946,-0.4774241088558854,-0.6870543086271753,-0.351114915028536,-0.5970426612178871,0.23410713101694128,0.02186913386016694,0.5990716026855617,-0.7834499269800809,0.03842125958577671,-0.07460622868625219,0.5897754095225857,-0.673027358351985,-1.2098596539492112,-1.340772042725786,0.054739793687135475,-0.12062370490451262,1.4549168234101872,-0.8516984079085298,-1.0101612932075361,-0.7031085647447357,-1.0,-1.2632701083563564,0.32582713096586574,3.52758548751526,1.848031913303455,-1.2277744529189685,-0.2611221453258535,0.4069785297363793,-0.35159114707771055,-0.48135429682275604,-0.39870634984348763,-0.16709525509445966,-0.4887337392507699,Non-PSR
15,0.5161586947960208,0.10595847993183465,-1.1450750005100443,-0.1490209237037148,-0.5718898303674717,0.29668614944033006,-0.6202568778788486,-0.7285526640954323,-0.6679020433874158,-0.647947563642998,-0.41533539293589056,-0.4168621748147175,-1.4597128711014236,1.8000185220725313,-0.4310953242553897,-0.4284929114596365,-0.669400833009339,-0.35558085563986297,-1.2977839489628242,-1.174009122224907,-0.4258640294647784,-0.32392473860026677,0.858621579631753,-0.6240159865518199,-1.048116246143075,-0.8432634751240762,-1.0,-1.1424600229768305,-0.9436368782560652,1.5871122151957575,2.9526764154391083,-1.179865688746363,-0.26563809326577026,-0.4143418735879761,-0.6066143778690185,-0.6071134547689047,-0.5442700924363734,-0.6174305796681998,1.8462863123186215,Non-PSR
16,-0.48050937127091714,-0.5770934219075222,-1.0852755718146452,1.2619429225095566,-0.09780275850158851,0.1360682427434759,-0.546595072611408,-0.6667366289829555,-0.5726876363257569,-0.603798711839484,-0.4045727244845053,-0.4062741475218639,-1.233523258567412,0.5519067146346247,-0.42256277330886405,-0.4187755491101337,-0.5971845916773725,-0.37878420957256337,-1.1295678436484469,-1.2718167747995412,-0.4169318516273787,-0.31748513535515394,0.6090215609155984,-0.40294083878663367,-0.9452992436474452,-0.6629091911335768,-1.0,-0.9606208544292166,-0.7742326159819398,1.6157577271720758,2.296780280915028,-1.2027058439087395,-0.26563809326577026,-0.41590438303640764,-0.49205788122258454,-0.6285654643371933,-0.3576364409623042,0.7199825511201662,-0.48785454592489413,Non-PSR
