,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,AGNness,PSRness
0,4FGL J0000.3-7355,0.0983,-73.922,307.70898,-42.729538,0.03237818,0.03145309,-62.7,881,,7.3996015,2430.1826,1.7194592e-10,3.1099776e-11,1.9200528999999997e-12,3.5204725e-13,PowerLaw,2.947622e-14,5.3317606999999996e-15,2.119125,0.14625444,3.2618748e-14,7.4857375e-15,1.9939947,0.25751528,0.08968772,0.6184386,3.2236714999999995e-14,6.6479775e-15,1.774046,0.39123338,0.0014664547,0.0016885875,0.6666667,1.1123048999999998,230.86677999999998,8.664629,0.0,10.0,unid,0,7.587582118162572e-09,4.787208962575562e-10,1.242424357839056e-10,4.5425080363870045e-11,1.0335509358083694e-11,1.8191017218087287e-15,Non-AGN,Non-PSR
1,4FGL J0003.3+2511,0.8323,25.1912,109.38163999999999,-36.411484,0.06296786,0.055567127,63.58,1342,,5.415019999999999,1612.2313,1.955273e-10,4.0432387e-11,2.2483308999999997e-12,4.538706e-13,PowerLaw,8.261102e-14,1.6599303e-14,2.209443,0.14801472,1.1706142e-13,2.8228132e-14,2.0722506000000003,0.31500685,0.41627398,2.1200377999999995,1.1387068e-13,2.889867e-14,0.9352438,1.0453527,0.011244542,0.009460228000000001,0.6666667,2.1316636000000004,266.37082000000004,2.5751872000000002,0.0,10.0,unid,0,1.984027941936972e-10,4.3734305066323026e-10,2.122610559540661e-10,3.844042792411351e-11,7.317213675250844e-12,6.116561792647578e-14,Non-AGN,Non-PSR
2,4FGL J0003.6+3059,0.9045,30.9898,111.00448600000001,-30.771994,0.04995491,0.04403433,-83.55,235,,10.7909,1367.2732,4.43417e-10,5.6665797e-11,2.0799907e-12,3.2992195999999997e-13,LogParabola,1.9733686e-13,2.4719207999999998e-14,2.2234127999999997,0.0903388,3.1771718e-13,4.7040440000000004e-14,1.7897901999999999,0.2737722,0.6783473000000001,4.395897,2.9846167e-13,4.5551084000000006e-14,0.34211475,0.8389943000000001,0.016968234,0.007885308,0.6666667,4.3715982,256.65842000000004,5.012474,0.0,9.999999,unid,0,2.8834146875711397e-11,5.533304370253235e-10,3.7955658060973013e-10,5.304442302067614e-11,4.055939611946613e-12,4.4167368364273024e-15,Non-AGN,Non-PSR
3,4FGL J0004.0+5715,1.0017,57.2578,116.52632,-5.0228662,0.052545164000000005,0.04113571,-8.21,1224,,7.6055784,1378.5641,3.7844097e-10,5.5553062e-11,5.1947790000000004e-12,8.269828000000002e-13,PowerLaw,2.4898472e-13,3.5269199999999997e-14,2.4375134,0.105088696,3.2116153e-13,5.3561226999999995e-14,2.2175759999999998,0.23494162,0.27710062,2.2947636,3.1334565e-13,5.0811805999999997e-14,1.5093087,0.5546416000000001,0.007663695600000001,0.0046581076,0.6666667,2.5032735,639.0414400000001,11.194632,0.33493520000000004,0.24744582,unid,0,4.08785678918111e-12,1.626468515425472e-09,3.394762804198592e-10,8.677113888522214e-11,5.141540405234624e-13,8.056328884682662e-16,Non-AGN,Non-PSR
4,4FGL J0004.4-4001,1.1184,-40.0251,336.9915,-73.84534000000001,0.08375157,0.05476538,56.16,1132,,6.4158683,1243.006,1.607204e-10,3.1723436e-11,2.1773763e-12,4.4111675999999997e-13,PowerLaw,1.3527981999999999e-13,2.4589352999999996e-14,2.4249508,0.16145362,1.298515e-13,2.7503152999999997e-14,2.4359622000000005,0.14729057,-0.027007917000000003,0.3422165,1.3514636e-13,2.5467448e-14,2.42853,0.21702,-3.1699197e-05,0.0010227567,0.6666667,0.03181112,359.73694,18.51724,0.4591955,0.26965204,unid,4,4.678851972528264e-09,4.911864803780475e-10,1.3772891160890308e-10,2.9036516246971903e-11,4.100726268968513e-12,1.7602591476442717e-12,Non-AGN,Non-PSR
5,4FGL J0005.6+6746,1.4155,67.7688,118.60843999999999,5.282127,0.116623126,0.09719622,19.83,162,,4.274817,1240.5938,4.0345924e-10,8.515858e-11,7.0578885999999995e-12,1.7011688000000002e-12,PowerLaw,3.732687e-13,7.670721599999999e-14,2.6314557,0.123103715,5.380503399999999e-13,1.0388683599999999e-13,2.6579450000000002,0.2878915,0.32071975,2.689085,5.240128e-13,1.1375337e-13,1.6596227,0.54935044,0.011101923,0.0065532030000000005,0.6666667,2.5248804,705.41327,6.0798764,0.0,10.0,unid,24,2.787843740581497e-13,3.1561191438100877e-09,4.584221613423977e-10,4.1843580683709185e-11,3.628635586450102e-12,3.6333615915327137e-16,Non-AGN,Non-PSR
6,4FGL J0006.6+4618,1.6697,46.3046,114.92035,-15.869719,0.039902255,0.034290037999999995,-81.84,783,,6.360635,1215.221,2.0399241999999999e-10,3.8924926e-11,3.0832372000000005e-12,6.6658175e-13,PowerLaw,1.8994302e-13,3.3369788e-14,2.521416,0.16298002,1.7608053e-13,3.4999040000000005e-14,2.5438134999999997,0.12419312,-0.050101988,0.88196373,1.8894927e-13,3.5686962e-14,2.5380664,0.15938121,-0.00010884978000000001,0.0012056957000000001,0.6666667,0.11330499,499.04717999999997,11.381886999999999,0.3666914,0.23504181,unid,0,1.60504587398691e-09,8.006209029076672e-10,1.128664731120388e-10,5.3090306456615715e-11,7.60355840789817e-12,2.897220278673926e-17,Non-AGN,Non-PSR
7,4FGL J0008.4+6926,2.1072,69.4409,119.14811,6.8857289999999995,0.05057164,0.033796657,57.42,162,,4.8184443,3047.6820000000002,3.2181469e-10,7.0034215e-11,4.1411015e-12,1.1954055e-12,PowerLaw,3.1451025e-14,6.579756999999999e-15,2.3719156000000003,0.15287279,3.590057700000001e-14,8.22856e-15,2.36654,0.22492553,0.10302104,1.0564419,3.6062712e-14,8.227008e-15,2.002679,0.42455059999999994,0.001981214,0.0021455833,0.6666667,1.1620682,442.72333,10.824399,0.48842349999999995,0.33695123,unid,0,1.14902533924108e-16,1.2881530286890095e-09,3.0515073801140597e-10,4.3140522404394594e-11,2.4069583132169114e-11,4.717009486833358e-16,Non-AGN,Non-PSR
8,4FGL J0008.9+2509,2.2358,25.1536,110.91511000000001,-36.72459,0.15529193,0.12106357,-6.18,1342,,5.4900064,369.76093,1.2917907e-10,3.3854790000000004e-11,3.3543296e-12,5.607274e-13,PowerLaw,4.2711793e-12,7.0604574e-13,2.8815272000000003,0.13344507,5.1749343e-12,9.798724e-13,2.7789402,0.213211,0.20584151,1.4755340000000001,5.0837485e-12,9.716014999999999e-13,2.2390637000000004,0.5522984999999999,0.013836718000000001,0.012305561000000001,0.6666667,1.5961556000000001,625.1925,10.521894999999999,0.33577204,0.27613127,unid,0,1.607893729271836e-08,1.3504112272855193e-09,1.3382542296547228e-10,1.1743713640433027e-12,8.108939816278346e-14,1.235319997116164e-16,Non-AGN,Non-PSR
9,4FGL J0009.1-5012,2.2962,-50.2107,319.3951,-65.54536,0.09651781599999999,0.082579784,-77.01,1240,,6.8421283,1061.3572,1.7297038999999998e-10,3.2171193e-11,2.3031045e-12,3.9614828000000004e-13,PowerLaw,2.1123494999999998e-13,3.502375e-14,2.4078472,0.13114569,2.4704734e-13,4.725753e-14,2.3247182,0.20013253,0.15148015,1.3759430000000001,2.4130573e-13,4.592824e-14,1.9471741000000002,0.4234309,0.0045731426,0.004305203400000001,0.6666667,1.488129,376.40472,14.287332000000001,0.50680614,0.27988428,unid,0,4.156543512157107e-11,8.579475463399433e-10,1.3811077281822293e-10,3.586812791223082e-11,6.948966684190706e-13,1.727185412141836e-15,Non-AGN,Non-PSR
10,4FGL J0009.2+6847,2.3045,68.7932,119.10994,6.235327,0.07339055,0.05784902,-20.78,162,,8.957473,1165.8625,7.533291e-10,1.0074847e-10,7.1940297000000004e-12,1.4704162e-12,LogParabola,6.495289e-13,8.469156e-14,2.6165042,0.08083416,9.862871e-13,1.2947639999999999e-13,2.7142315,0.18635528,0.44023114,4.4789386,9.919504e-13,1.3613657000000001e-13,1.2379318000000001,0.58146274,0.018066566000000003,0.007880902,0.6666667,4.312712,994.064,4.437318,0.0,10.0,unid,0,2.437263368904041e-08,4.0033190096266935e-09,6.529117246856231e-10,4.883654591836262e-11,1.8440277516768026e-12,1.5041876833929064e-15,Non-AGN,Non-PSR
11,4FGL J0009.2+1745,2.3077,17.7544,108.90926999999999,-43.96513,0.09139899,0.06962851,70.61,1303,,4.4724517,852.2369,1.4165508e-10,3.54988e-11,2.1727002e-12,4.941817e-13,PowerLaw,3.2578782000000003e-13,7.0552444e-14,2.5332298,0.15630038,4.2572269999999997e-13,1.0299857e-13,2.3714693,0.28011072,0.24630912,1.7144711,4.0650447e-13,9.665126400000001e-14,1.806495,0.5856498,0.008118483000000001,0.006671054300000001,0.6666667,1.7311292,328.8466,13.312633499999999,0.40204948,0.29334,unid,0,1.9825392882921733e-08,7.344446162349527e-10,1.9045624799485242e-10,1.819148651160951e-11,8.522077891664322e-16,4.185890288630877e-15,Non-AGN,Non-PSR
12,4FGL J0009.7-1418,2.4403,-14.3045,83.705765,-73.91203,0.05710895,0.04292422,-77.34,1082,,8.528947,894.4551,2.38408e-10,3.8508537e-11,3.1494167000000002e-12,4.3930874999999996e-13,PowerLaw,4.366933e-13,6.052584400000001e-14,2.3998107999999996,0.101459436,4.9096735e-13,8.091635e-14,2.3887959,0.120929815,0.075080775,1.0954866,4.5114746999999996e-13,6.8673305e-14,2.3287385,0.17261867,0.0007097432,0.0014970663000000001,0.6666667,0.52465796,443.85492,12.223052000000001,0.36137393,0.2529649,unid,0,6.342721198927077e-15,1.474653954502969e-09,1.6046390605151115e-10,2.6228488131385674e-11,1.2000527307987065e-11,1.1599227886844212e-15,Non-AGN,Non-PSR
13,4FGL J0017.1-4605,4.2973,-46.0848,320.38864,-69.86521,0.08517004,0.06629819,87.2,994,,6.121658999999999,481.514,1.0684671999999999e-10,2.7685033000000002e-11,2.4241457000000003e-12,4.1496957e-13,PowerLaw,1.4898656e-12,2.4146253e-13,2.8010092,0.15748899,1.3762357e-12,2.62171e-13,2.8467278,0.1402191,-0.05767152,0.73617125,1.472398e-12,2.469015e-13,2.816211,0.19430096,-0.00023806897,0.0015201873999999998,0.6666667,0.12917338,504.36102,4.1221323,0.0,10.0,unid,0,2.791870901130977e-11,6.927521334354482e-10,9.060719535769479e-11,1.746200579966217e-11,4.921086324896629e-13,1.1100374185305894e-15,Non-AGN,Non-PSR
14,4FGL J0022.0-5921,5.5215,-59.35,309.86963,-57.381133999999996,0.06932015,0.045329455,-71.35,1403,,12.447939,732.5074,2.661892e-10,3.4463033e-11,4.105236e-12,4.180531e-13,PowerLaw,9.0211546e-13,8.864627000000001e-14,2.537588,0.088101745,8.945290000000001e-13,1.0329594600000001e-13,2.5395186,0.08919102,-0.0057952376,0.10795683,9.05542e-13,9.366826e-14,2.522493,0.13310328,0.00016645623,0.0011116086,0.6666667,0.15262225,764.1965,31.6763,0.5395138,0.18591989999999997,unid,2,2.1774926750595117e-08,1.2505403379492466e-09,2.0503559960971532e-10,4.952314600070729e-11,7.608848447138161e-12,1.270400925417885e-16,Non-AGN,Non-PSR
15,4FGL J0023.6-4209,5.9073,-42.1579,321.8499,-73.93347,0.08942545,0.05106502,-59.56,683,,4.9723463,3249.7129999999997,1.1907866000000002e-10,3.0048127e-11,1.3320688999999998e-12,3.3082207e-13,PowerLaw,1.1399172e-14,2.8309290000000002e-15,1.9954411,0.20300183,1.0799845e-14,2.9998565000000004e-15,2.0119221,0.17606138,-0.031098245,0.44316924,1.1126283999999999e-14,2.8420378000000003e-15,2.0621370999999997,0.23858924,-0.00018295832,0.00037627824,0.6666667,0.39970059999999996,127.03235,18.569584,0.7790272,0.41317618,unid,0,5.0817974828198935e-11,1.671163901706407e-10,9.139811824043777e-11,2.60292794262984e-11,7.195924357685653e-15,9.664484490468084e-12,Non-AGN,Non-PSR
16,4FGL J0024.1+2402,6.0384,24.0366,114.974655,-38.41322,0.037312,0.03009629,-56.48,1404,,7.343398,2737.6848,1.949466e-10,3.662458e-11,2.1655796000000003e-12,4.0647588e-13,PowerLaw,2.6160268999999998e-14,4.901935e-15,2.0550043999999996,0.14749189999999998,2.6859904e-14,5.7538834e-15,2.0421808,0.16971170000000002,0.01731128,0.24656475,2.7749290000000003e-14,5.7189776e-15,1.8694392,0.34101403,0.0007635783999999999,0.0013225168,0.6666667,0.7715944,212.05903999999998,18.763067000000003,0.6368132,0.30483340000000003,unid,0,9.48924966381881e-12,6.537906882542187e-10,7.201382545840573e-11,5.615179501927692e-11,2.2582706538099015e-11,3.765911871624408e-15,Non-AGN,Non-PSR
17,4FGL J0025.4-4838,6.3673,-48.6386,314.39056,-67.90782,0.048659783,0.03996393,65.63,994,,7.051702000000001,2360.4954,1.8320437e-10,3.4680273e-11,2.0461884999999997e-12,3.9126309000000003e-13,PowerLaw,3.3403808e-14,6.3245998e-15,2.1202240000000003,0.1483648,4.100626e-14,9.508424e-15,1.8834128,0.24728215,0.19902249,1.3044255,3.8352954e-14,8.422908e-15,1.6234716999999999,0.46133882,0.0023027952,0.0022556304,0.6666667,1.3760866000000003,248.50102,10.134406,0.40245783,0.3256913,unid,16,1.9763135128414436e-08,3.0573563125635417e-10,1.9277948681839518e-10,2.9869287598849326e-11,1.2908941277034456e-11,3.1682227129708757e-16,Non-AGN,Non-PSR
18,4FGL J0026.1-0732,6.54,-7.5425,104.761604,-69.51759,0.03003462,0.02775273,38.84,587,,5.3968697,2877.5820000000003,1.5304427e-10,3.7542924e-11,1.7000845000000001e-12,4.1798047999999997e-13,PowerLaw,1.8502283e-14,4.50606e-15,2.0678716,0.19296369,1.8660512e-14,5.260974e-15,2.0579313999999997,0.23553458,0.007497286,0.07633939999999999,1.9490261999999998e-14,5.2310277e-15,1.8458991000000002,0.48893990000000004,0.0007258462,0.0015362804999999998,0.6666667,0.5906621999999999,155.42723,1.2542978999999999,0.0,10.0,unid,0,3.186957642231647e-11,4.757811922218025e-10,6.744117070356381e-11,5.6924694125104474e-11,2.9190999999693406e-15,9.01030725725116e-12,Non-AGN,Non-PSR
19,4FGL J0031.0-2327,7.7564,-23.4581,70.318275,-84.105675,0.06814837,0.057417307,-17.88,645,,6.3435354,1537.2075,1.6641956e-10,3.2680407e-11,1.9005806e-12,3.6029009e-13,PowerLaw,7.765438000000001e-14,1.4718316000000003e-14,2.1938756,0.13264231,1.2704811e-13,2.8014551e-14,2.109645,0.3009217,0.6046377,2.8907936000000003,1.2270552000000001e-13,2.6389301e-14,0.46833274,0.86579686,0.016854536,0.008457326999999999,0.6666667,2.816462,229.61182000000002,5.5634604,0.0,10.0,unid,0,3.9021958997409464e-09,4.292512734149767e-10,1.8614157437646384e-10,3.567386316905008e-11,1.3054932522684467e-17,5.328139188534586e-13,Non-AGN,Non-PSR
20,4FGL J0031.5-5648,7.8986,-56.8069,308.3834,-60.11082,0.06888844,0.05464204,-35.21,1356,,5.3665080000000005,3495.2537,1.3476888999999998e-10,3.1157587e-11,1.5435117e-12,3.5577606e-13,PowerLaw,1.1371548999999999e-14,2.5960294000000002e-15,1.9233072,0.15640765,1.3520480499999999e-14,3.5291469e-15,1.8369706000000001,0.23820475,0.12050330000000001,1.1865218000000002,1.32712605e-14,3.4778906e-15,1.4861156999999998,0.4946759,0.0017337245999999998,0.0021607885,0.6666667,1.2930304,140.38934,11.675075999999999,0.43143892,0.62040573,unid,0,1.82337540621802e-08,1.6861359530828682e-10,9.110914800380955e-11,3.093623621164277e-11,1.9557352265442412e-11,3.860103311787627e-16,Non-AGN,Non-PSR
21,4FGL J0034.6+6438,8.6619,64.6393,121.13443000000001,1.8261667000000001,0.03299491,0.029356219,-80.3,1154,,8.751771000000002,2202.9792,6.881883e-10,8.689641e-11,9.160648e-12,1.4487103000000002e-12,PowerLaw,1.4483254e-13,1.8260659999999997e-14,2.4075618,0.08850696,1.8447699e-13,2.5802172e-14,2.3858843,0.1477125,0.20903453,2.615125,1.836789e-13,2.578442e-14,1.7194619,0.35074928,0.0048929425,0.002399671,0.6666667,2.7173967,847.5050699999999,3.3951870000000004,0.0,10.0,unid,0,1.177712528194208e-11,3.1876696837684904e-09,6.943551289495532e-10,1.1004833155858763e-10,2.2434035532037374e-11,2.314729710125663e-15,Non-AGN,Non-PSR
22,4FGL J0035.2-1739,8.8173,-17.6621,100.58408,-79.825195,0.03169978,0.02978793,50.83,1247,,5.3961873,5669.1714,9.355196e-11,2.8721137e-11,1.1769191e-12,3.4056975000000004e-13,PowerLaw,3.422197e-15,9.740596e-16,1.7786542,0.19783947,3.712962e-15,1.2489029e-15,1.7175281000000002,0.26173517,0.048505875999999996,0.45255506,3.6918675999999994e-15,1.1565604e-15,1.5804951,0.41775858,0.00043177027999999996,0.00084624975,0.6666667,0.62404776,67.29626,2.0361740000000004,0.0,10.0,unid,0,3.830430764240056e-11,1.266301646873913e-10,5.498273711324054e-11,2.957019698546226e-11,7.739016892605031e-12,6.316701068459496e-12,Non-AGN,Non-PSR
23,4FGL J0037.2-2653,9.314,-26.8927,36.389965000000004,-86.83259,0.07320553,0.06346124,-50.97,1302,,4.288257,1037.4769999999999,9.7797076e-11,2.6995012e-11,1.3753643999999998e-12,3.6016622e-13,PowerLaw,1.3052358999999998e-13,3.2003564e-14,2.4598632,0.19763133,1.4126971e-13,3.9654894e-14,2.439666,0.23835601,0.060050935,0.44429338,1.4035133e-13,3.8331642999999994e-14,2.2273680000000002,0.4551951,0.0022056438,0.0040453775,0.6666667,0.64287883,223.43106,3.6452038,0.0,9.999999,unid,0,1.794231213256281e-12,3.7928232776707205e-10,7.179063593598657e-11,2.729941273038605e-11,7.641133020837184e-18,2.280163777855873e-15,Non-AGN,Non-PSR
24,4FGL J0039.1+6257,9.7862,62.9603,121.53531000000001,0.12189149,0.016404945,0.015788218,-54.51,1154,,21.19329,1556.6835,2.0064920000000004e-09,1.2601716e-10,1.0123622999999999e-11,9.202931e-13,LogParabola,7.6556085e-13,4.755493e-14,2.3489873,0.046184376,1.0716596e-12,7.765863e-14,1.9051042,0.13300067,0.53318614,6.9901165999999995,1.03306e-12,7.224173e-14,0.74166024,0.20189956,0.012551031,0.0016059215,0.6666667,7.267306,1246.8401,8.968123,0.08756518,0.11305837,unid,0,1.1147507805731037e-08,2.2426094314909047e-09,1.6604001507047885e-09,3.70488695278226e-10,7.242293136727752e-12,7.547290158289864e-13,Non-AGN,Non-PSR
25,4FGL J0039.7+4203,9.9411,42.0653,120.61539499999999,-20.753937,0.054580364000000006,0.045699496,-20.38,735,,4.995551,1891.1735,1.5281587e-10,3.4375038e-11,1.8528315e-12,4.6176545e-13,PowerLaw,4.5975857000000004e-14,1.0294793e-14,2.2988557999999997,0.18312585,4.705573e-14,1.2183635500000002e-14,2.2896838,0.20404856,0.0159863,0.1962124,4.746646e-14,1.1542171999999999e-14,2.1888362999999997,0.33596587,0.0005796314,0.0015614354999999999,0.6666667,0.44611649999999997,263.94599999999997,10.2724285,0.39927977,0.45173335,unid,0,5.542778458433872e-10,8.119908079251559e-10,7.630924364621093e-11,2.6887094980998505e-11,9.440274950645033e-12,1.4182464235452846e-16,Non-AGN,Non-PSR
26,4FGL J0045.9-2021,11.485999999999999,-20.3654,112.1175,-83.1215,0.030898036,0.027876075,63.44,1092,,6.890405,3003.43,1.4994332e-10,3.1937016e-11,1.6952121999999999e-12,3.6450056e-13,PowerLaw,1.6881387e-14,3.5849996000000005e-15,1.9567591,0.15086628,1.8219147e-14,4.4364684999999996e-15,1.9168646,0.1966536,0.04939816,0.6343766,1.796824e-14,4.137415399999999e-15,1.787327,0.28069752,0.0006117799,0.000943974,0.6666667,0.7590732,140.05046000000002,8.624865,0.16915075,0.7385724,unid,0,1.8212597500000954e-13,4.5124973202526064e-10,9.464531935954312e-11,3.209462209885494e-11,1.6639014818742304e-11,2.3384265444154062e-12,Non-AGN,Non-PSR
27,4FGL J0046.7-7048,11.6806,-70.8136,303.49277,-46.309517,0.045946185,0.04391098400000001,-89.69,669,,4.5193129999999995,3417.7913,1.03790976e-10,2.9478163e-11,1.1530406e-12,3.2927477e-13,PowerLaw,8.782921999999999e-15,2.4239555e-15,2.0708344,0.20480174,8.49944e-15,2.68123e-15,2.0804398,0.19586968,-0.016095472,0.19607289,8.78067e-15,2.5519902e-15,2.0769851000000004,0.27426079999999997,-1.6119875e-05,0.0005720448700000001,0.6666667,0.0,130.90013000000002,4.1800766000000005,0.0,10.0,unid,0,1.1890315398943583e-08,4.0413733470856533e-10,8.074287072279418e-11,2.2923891951354136e-11,9.625849278088478e-15,5.039312283433572e-12,Non-AGN,Non-PSR
28,4FGL J0048.6-6347,12.1685,-63.7914,303.44296,-53.334109999999995,0.033303276,0.031268075,18.7,667,,14.480869,1341.7461,4.4441675e-10,4.7679017e-11,2.5018381000000003e-12,3.6534168e-13,LogParabola,2.2440864999999998e-13,2.29569e-14,2.1754347999999997,0.075108446,3.075382e-13,3.7302800000000003e-14,1.8663888,0.18115535,0.3982205,4.367892299999999,2.9869699999999996e-13,3.7375163e-14,0.8670979999999999,0.5256735,0.011234087,0.004762459,0.6666667,4.3898025,345.08917,4.8522834999999995,0.0,10.0,unid,0,5.186825635661307e-09,8.223534631035534e-10,3.489331601436163e-10,6.90753357290852e-11,8.298558888675256e-12,2.5667168238570153e-16,Non-AGN,Non-PSR
29,4FGL J0052.1+6444,13.0433,64.742,123.01038999999999,1.8703631999999997,0.04440436,0.03959389,10.51,1162,,7.028636,1656.2418,5.7274835e-10,8.361205e-11,8.595702e-12,1.5266722e-12,PowerLaw,2.4408882e-13,3.5473645e-14,2.5156395000000003,0.09548419,3.265605e-13,5.7643214e-14,2.491476,0.17514867,0.2364143,2.4070873,3.199445e-13,7.495787000000001e-14,1.826179,0.6468435,0.0063347155,0.006582201,0.6666667,2.1461506,807.8416,3.091931,0.0,10.0,unid,512,1.237599883685547e-10,2.258967901624942e-09,8.206460511139824e-10,6.840661370688395e-11,8.803881235142086e-12,5.904453328886138e-16,Non-AGN,Non-PSR
30,4FGL J0055.7+4507,13.9397,45.1244,123.732124,-17.740635,0.03169978,0.026889311000000003,71.14,1422,,4.2919917000000005,6487.0317,7.995523e-11,2.7797535e-11,1.0124681999999998e-12,3.2578234e-13,PowerLaw,2.314021e-15,7.414083e-16,1.7710130000000002,0.1905134,4.272748e-15,1.578669e-15,1.4424222,0.44255950000000005,0.5161522,2.2921727,4.0495193e-15,5.2237348e-15,0.10177948,2.5597537,0.005107335300000001,0.009096475,0.6666667,2.2027776,66.063644,4.3645463,0.0,10.0,unid,0,1.3420410345087869e-13,3.6273953032104917e-16,6.340276914595933e-11,2.4793143232892945e-11,1.4017590040105166e-11,2.931495541105833e-12,Non-AGN,Non-PSR
31,4FGL J0057.5+6814,14.379000000000001,68.236,123.49776000000001,5.3709292,0.04502109,0.040889017,24.4,850,,4.2954693,1602.9055,2.711917e-10,6.091375e-11,4.1568727999999994e-12,1.2095336e-12,PowerLaw,1.2587938e-13,2.8019768999999998e-14,2.53272,0.17420648,1.2647418e-13,3.0753395e-14,2.537008,0.17592308,0.0002597204,0.0,1.2435414e-13,3.291134e-14,2.567052,0.16311759,-0.00019731726,0.0014255025,0.6666667,0.23407303,470.35745,5.221138,0.0,10.0,unid,0,1.5000690467559252e-08,2.2390069798206014e-09,1.4897055811147197e-10,3.921761873582064e-11,2.2350496019923893e-12,3.2276531707758904e-12,Non-AGN,Non-PSR
32,4FGL J0057.9+6326,14.4955,63.4385,123.66344,0.57604647,0.020166982,0.018625164,19.19,1162,,7.3768106,14527.771,1.9428603e-10,5.7313248e-11,2.7091695e-12,5.945265999999999e-13,PowerLaw,1.5570929e-15,3.3401062999999996e-16,1.6726425999999999,0.14393194,2.1423244e-15,5.606419e-16,1.1226129999999999,0.31574553,0.37038267,2.0507538,2.0504777e-15,5.390015e-16,0.54729044,0.4585714,0.0015055033,0.00065384235,0.6666667,2.1690037,128.23317,11.416983,0.3154123,0.3556802,unid,0,3.214442756416247e-08,3.5668132336574843e-10,9.481748719508687e-11,3.6905492550864955e-11,2.7361442972440034e-11,2.1806488906261908e-11,Non-AGN,Non-PSR
33,4FGL J0058.1+6915,14.5467,69.2608,123.53306,6.396929,0.050078258,0.044836074000000004,5.39,850,,4.8986144,1805.5524,2.7848032000000003e-10,5.5126088e-11,4.378163e-12,1.1698573e-12,PowerLaw,9.5716065e-14,1.8942991999999997e-14,2.552665,0.14490294,1.00564054e-13,2.2394914e-14,2.5525162,0.17370105,0.032970946,0.43593243,9.982360999999999e-14,2.415258e-14,2.4630182,0.28971106,0.00061059423,0.0016776032999999998,0.6666667,0.37432623,530.53375,9.110481,0.30352443,0.3556477,unid,8,1.3157727685175757e-10,1.1640066688300974e-09,2.640136442799701e-10,4.022978478124273e-11,4.9405968140410483e-14,4.164681620399957e-12,Non-AGN,Non-PSR
34,4FGL J0058.3-4603,14.5904,-46.056000000000004,299.2362,-71.02254,0.04625455,0.03577018,-9.41,1169,,4.56688,2822.2625,1.02171036e-10,2.7640262e-11,1.1373552e-12,3.1381164e-13,PowerLaw,1.2800451999999999e-14,3.4303445000000004e-15,2.098462,0.23897582,1.1528708e-14,3.6490573e-15,2.1823194,0.19162391,-0.059272204,0.63871187,1.2987682000000001e-14,3.6486194e-15,2.0395849999999998,0.39477935,0.00017030363999999998,0.0009636234599999999,0.6666667,0.13065627,133.567,12.6100855,0.6764863,0.48164564,unid,0,4.502880341272949e-14,3.1680683076906746e-10,4.1182501853143094e-11,2.7076523315128217e-11,6.34136710156441e-12,5.034962030636692e-12,Non-AGN,Non-PSR
35,4FGL J0059.4-5654,14.8643,-56.9089,300.73035,-60.18506,0.040580656,0.03274822,59.99,1130,,13.941281,858.0569,4.5416997999999996e-10,4.7720307e-11,5.2306330000000004e-12,6.873269299999999e-13,LogParabola,9.613237e-13,8.484484e-14,2.514828,0.06305946400000001,1.2096093000000001e-12,1.1781189e-13,2.4985313,0.10427359,0.23726532,3.9829774,1.1994296999999999e-12,1.1649973e-13,1.8067752000000001,0.24602313,0.009909573,0.0033710634000000002,0.6666667,4.030402,967.0744,16.026218,0.2739759,0.12171441,unid,0,5.241738598726897e-09,2.539320531624867e-09,3.9576530941332077e-10,4.022975702566711e-11,2.6132091282549123e-12,1.25570643903024e-15,Non-AGN,Non-PSR
36,4FGL J0102.0-6240,15.5091,-62.681999999999995,300.84314,-54.403248,0.052113455,0.046377894,-40.94,667,,5.616301,3027.3816,1.2915712e-10,2.948474e-11,1.4426112e-12,3.2752018e-13,PowerLaw,1.4225419e-14,3.2288579999999997e-15,2.0030367,0.15825158,1.6511008000000002e-14,4.365072e-15,1.9458236,0.22303848,0.09996205,0.9853003,1.6436212e-14,4.3683742e-15,1.6789911,0.43767342,0.0014523638,0.00205481,0.6666667,0.9343024999999999,152.86041,8.457205,0.25477493,0.5600849,unid,0,1.324285529868442e-14,2.3093689460740308e-10,8.407458756964914e-11,4.4500930718172065e-11,5.442676691280735e-12,1.8150354266430189e-12,Non-AGN,Non-PSR
