,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,PSRness
2757,1.0270921301280884,0.7525410907526612,-1.1539784277919325,0.30769025744742523,-0.8085875480761328,-0.8820647795207748,0.2864839443463584,2.175820743018142,0.468118807240302,-0.5208809580210262,0.03031650818285622,0.49891864245318873,0.027357691090845224,0.7510728312239715,-0.026313704337297652,-0.01002847008204462,0.566253153744249,-1.32234430508737,-0.021198240340157586,0.006695262046973248,0.26203587141354323,-0.756799645459394,0.43363981258220463,0.5671244532294867,-0.024059948634064576,0.005501071677972398,0.10137063796269308,-0.5657814894410947,0.2524339667690186,-0.3052014609616133,0.008725474921272363,0.500228858306978,0.28640329733278425,0.3101424824048701,1.7863618248410564,-0.6118022328411246,-0.1057758569322377,0.39368654310527335,0.048191235616291773,0.03844902405012913,0.0120088431841932,-0.01099063389481768,-0.20879846088502432,Non-PSR
2758,1.0273676519352433,1.5913668188323014,-0.820548232494434,0.5550673684192952,-0.40031667536323184,-0.38579545057296877,-0.27507770718628266,2.1632942625742984,-0.38140910290683694,1.9390975033279678,-0.07065349293463599,-0.376337106107855,-0.0874334391256376,-0.44273852481529147,-0.15969517552122134,-0.2654884743704541,-1.6112555598500304,1.063693269626019,-0.1541116852734963,-0.29764061399747005,-1.5300250920342955,0.7902409266901604,0.13982337924213703,-0.20532015245757373,-0.15336627124907382,-0.2794234093470738,-1.0971665402666186,0.6678081380967713,-0.4229814506982789,-0.3420488619452815,0.008725474921272363,-0.18222529383755884,-0.23236995742254513,-0.10698718295485665,0.4034698968445306,-0.5672362336196621,-0.1057758569322377,-0.03449959006364849,-0.08467882675859044,-0.07010142419234378,-0.0721155480197515,-0.13833453501043633,0.010460598503576283,Non-PSR
2759,1.027488803368177,0.7635094386157988,-1.1497571914900653,0.3110797028690541,-0.7806237561303487,-0.8576580753532256,-0.10371882087301354,2.175820743018142,0.3624878056418999,-0.4821412904758392,0.00999476177326465,0.34883736160658024,0.06123112693557117,0.7746827628921025,-0.05839707032654094,-0.0629388530184367,0.8500863234376492,-1.3299467852775122,-0.060214194079279505,-0.08379986800864136,1.0406400316949165,-0.8937318780087578,-0.3288087327930046,0.20898747805404844,-0.058649656259142334,-0.05007204794114708,0.8277710450603595,-0.7416711204027657,-0.18226645184594387,-0.3980586357070425,0.008725474921272363,0.17690742129600662,0.46652260274124446,0.31520019934760407,1.6367895034884588,-0.6151656538464902,1.699992974539352,0.1057388669809343,0.07538235618424513,0.014741186169324837,-0.005875823243798649,0.029730487381069266,-0.20692769920951887,Non-PSR
2760,1.0275679426106579,-0.7443024727583933,-1.685102292172296,-0.32952238627902813,0.6697631541354345,1.010809231322027,-0.8141168325879354,1.276419447150141,-0.409452632656985,-0.7039004375267618,-0.06306855130199499,-0.09305275655814725,-0.06429829060022049,0.14067835210537433,-0.09895226230567644,0.19010891470750307,1.473932635008865,0.31844409172319493,-0.08805949377404801,0.1915045876627429,1.0002799346049993,0.3415997967759961,0.7025379685330106,-0.07678166961593538,-0.08869026176904347,4.517124405496685,0.11543348410056473,4.3406702039103715,1.2202089382066,1.3248035521181762,0.008725474921272363,-0.09695356786328042,-0.12925375263696912,-0.11011020942090624,-0.22277599481699809,-0.6022156508746187,-0.1057758569322377,0.06922059517751716,-0.05863879379066414,-0.058579036265869994,-0.07051424194826955,-0.18060975165764978,-0.20886412972052765,Non-PSR
2761,1.0284580148316451,1.0165639942248894,-1.0533742177435297,0.39982592736698513,-0.4487871634305213,-0.5240999902645859,0.8120095540694183,0.2818168999089253,-0.29621017217966267,0.39905928675417757,-0.06436971342904557,-0.24195737716572285,-0.07815745199238075,-0.3105543626717157,-0.1584156451065894,-0.2570615389348977,-0.7154717137198031,0.017143529011137203,-0.15304987294868191,-0.28946375250820083,-0.34436602587110643,-0.3699526204235939,-0.6880024700395186,-0.35048348255939676,-0.15229196453286795,-0.272260047374957,0.3297222770963092,-0.511245580634269,-0.6232091961330375,-0.5921622705503583,0.008725474921272363,-0.3507977905513777,-0.1939787601790366,-0.1055021555942427,0.283917826605907,-0.6199767923961652,-0.1057758569322377,-0.1482301156646924,-0.07680528579092714,-0.06234471247198833,-0.06811760537849582,-0.11449117458881612,0.05613083347058982,Non-PSR
2762,1.0291419342111083,-0.4823982545123092,-1.5907544049038336,-0.2232919779580548,-0.7209678056953618,-0.8142683546266456,0.7954930349066935,1.5244437599382528,-0.2072240522814724,1.1531682103826768,-0.05312736417143758,0.07890945432870582,-0.05919425969388842,0.007439360438594425,-0.1584924568070412,-0.259314259982617,-0.9365982486731796,-0.14338374452400302,-0.15320682033978297,-0.292504533544074,-0.44915121199028213,-0.5572601584830447,-0.912760622557194,-0.3200120035905077,-0.15238107805976092,-0.27453027517455886,0.27815118017397955,-0.5863924799012258,-0.6483562933268496,-0.6586006373496444,0.008725474921272363,-0.3994610098939985,-0.17360739792699464,-0.11787677627608059,-1.0392067673536685,1.6359013955176804,-0.1057758569322377,-0.14923258122044686,-0.05856941436631005,-0.05871747698278689,-0.05896420862687636,0.030721248187706593,0.43733907265021316,Non-PSR
2763,1.0291849234292463,1.6280940510897821,-0.8048361576373635,0.560103226631952,-0.9819628646800248,-1.107148628750494,1.6780006838059176,1.008352765651879,1.8581684600057604,-0.6429808406351901,0.11331127707953072,0.37695139875549905,0.17768491794937938,0.42874408135347947,0.29763899035594504,0.12274082697415553,0.211606824036556,-1.6247445073028561,0.26556957997374264,0.13461407462475594,0.2606337605097751,-1.0871014710794737,-0.27196889959840387,0.8743080011682691,0.26198384526763613,0.11600261837781635,0.4672485980091706,-0.9523540466205136,-0.2069082136462635,-0.60729489508091,0.008725474921272363,0.8174960750859885,1.2028881555263504,1.3585450542327144,1.1778197449661034,-0.62558667420832,-0.1057758569322377,0.41934711937847596,0.19174827287439428,0.11403549470009205,0.11022705299251558,0.3211004473480068,0.12339652888758793,Non-PSR
2764,1.0294252722397432,-1.6901998086086767,1.4922496105631264,-0.6389077167297302,-0.2959186034043747,-0.2664738834686964,0.42086835026125513,-0.9683258483867087,-0.38815014316802343,1.2232432396742878,-0.06917606739264501,-0.3111781669394673,-0.08550445171947463,-0.3848971814543514,-0.15952175601174298,-0.2637405428622783,-1.2076341597228828,0.8101441606649623,-0.1538904923442575,-0.2949388779826374,-1.3759939943169461,1.2182008431568592,0.7821061407089308,-0.11575413416400081,-0.15313928278767788,-0.27681020354943026,-1.7328424303892949,1.679164901122785,-0.04488296613109303,0.10441270506312834,0.008725474921272363,-0.10201418438374682,-0.2258571250670294,-0.11185708512756916,-1.0392067673536685,1.6359016264644508,-0.1057758569322377,-0.14919774381624337,-0.08181850121647533,-0.06869791080415162,-0.07013539455331609,-0.0781036844438068,-0.2088620814248637,Non-PSR
2765,1.029527860146663,0.6382830637351448,-1.1952569769000774,0.2584713458150336,-0.19711333819966628,-0.10647454937131837,1.6731208031442033,-0.12905165864915882,-0.2449457143641619,-0.46230679833497695,-0.056492143764591024,-0.12421311124582919,-0.062013313815373124,-0.13228780600246315,-0.140314742358194,-0.1696148634727761,0.3571829693265851,-0.3985001460542953,-0.1346926501888766,-0.18108010671425903,0.20343393006584296,-0.2124338691308627,0.10627632309560922,-0.052355888294159894,-0.13487054319199865,-0.1757303410039322,0.3107757535816222,-0.2409951199229986,-0.13495546272645254,-0.10485808186938318,0.008725474921272363,-0.10847569707290117,-0.11719638037407312,-0.09514616201138167,0.3769827717432206,-0.6308994175961193,-0.1057758569322377,-0.03828294661491876,-0.057912376204866695,-0.04971406401635243,-0.06401784254084279,-0.12515714009150922,-0.1755337851718142,Non-PSR
2766,1.0296060223614587,-1.1476427692424,1.7101170061354665,-0.485528645022085,-0.6109769874385957,-0.5973200587955477,-0.08025785615323408,0.46470351438904806,0.10503362047493288,-0.4552056934570445,-0.03079211038820641,0.07193018450846425,-0.04364898944841538,0.01611790336074245,-0.12028615053350421,-0.1549201953499484,0.04724247555163548,-1.0314502123804328,-0.11478381855913222,-0.16633585414453414,0.09797102589331547,-0.6765503122449685,0.14366004993294815,0.2739913618086172,-0.1143315769896061,-0.1379487589777242,-0.10236923317351729,-0.29490931907582113,0.17012656083439376,-0.004265389763527249,0.008725474921272363,0.16503694034819405,-0.025258803083575643,-0.09255588019025655,-0.23792990289781907,-0.6495960228682646,-0.1057758569322377,-0.1491758144156224,-0.03631197548907778,-0.0302813513921072,-0.030671566460476633,-0.12339117564622662,-0.06063276647467869,Non-PSR
2767,1.0313363383915009,-0.26063079166078995,-1.5118712645441679,-0.13174789493665115,-0.48234370167421386,-0.4698629382926543,0.7729705087757053,-1.4067526639212495,-0.39701319250121514,0.14678770932764873,-0.05542106243456648,0.20564482643618942,-0.06138523371862397,0.4284043344692293,-0.15598270518926954,-0.23495274696597143,0.17661904747562465,0.6238209375700284,-0.1512198907164134,-0.2701271790375176,0.3953617624406966,-0.25047373681857726,-0.8913341224866872,-0.36089184864286206,-0.150359821085464,-0.2480355675299178,0.9824430502107321,-0.6055394219702697,-0.6852027513740763,-0.40420571646209463,0.008725474921272363,-0.34139348186981533,-0.17347434732178454,-0.11191906508255277,-1.0392067673536685,1.6359016264644508,-0.07756071894049411,-0.13844602315677776,-0.05262955727869797,-0.0559567207359958,-0.06596271786420378,-0.12109112485468385,0.0894916247731925,Non-PSR
2768,1.0323211822979281,0.6073759252164662,-1.205474909088379,0.24046795466336385,-0.26981910052872027,-0.18511834948248518,-1.3400178177465119,-0.12905165864915882,-0.3712399908538281,2.3686203127866796,-0.06784688423858315,-0.22617919639409137,-0.08238312493933157,-0.2932651066352305,-0.1596400991054951,-0.2650769265282641,-1.5276926482603561,0.6811342902852663,-0.15407392511901116,-0.29742531388440374,-1.1243818987287866,0.23818391458177643,-0.36681037865850985,-0.2658324202332973,-0.1533278700227059,-0.2792593356997962,-0.40947720732929344,-0.019505386393834822,-0.5744471737465643,-0.5542339655523505,0.008725474921272363,-0.2719979412796248,-0.22629179093512283,-0.1125733878289926,-1.0392067673536685,1.6359016264644508,-0.1057758569322377,-0.14908074400482643,-0.08375652552763015,-0.06701929231303236,-0.06479122712511304,-0.12861826568901222,0.01007801861246439,Non-PSR
2769,1.036969880022909,1.1712456295060687,-0.9908390342964243,0.4359541669509989,-0.793673507568176,-0.8685054505702631,-1.626992338198854,-0.114019882116546,0.5987398840089498,-0.6975633323798986,-0.017529353509641115,0.02130831671073605,-0.012644828781305732,-0.01648931666611477,0.028057343901508058,0.07717721748878686,0.10664416821288436,-1.3022498253623536,0.012308297878588222,0.05706783048081176,0.07642700642161825,-0.8800474725110936,-0.3756896087580735,0.1162117590281826,0.010510037408867384,0.037265922311077844,0.4903113511182001,-0.8047791509474151,-0.33757982789082597,-0.5060511586204458,0.008725474921272363,0.10924381496077068,0.15567732002576676,0.23546652389846492,1.4965127430526775,-0.6180527933271137,-0.1057758569322377,0.00978592490383811,-0.007906143158680308,-0.023080045874538782,-0.009484154323261164,0.03843069269299825,-0.13790343340107084,Non-PSR
2770,1.0392434234457824,-0.06233493901054336,-1.4391016354330568,-0.06188867415387015,0.17760108695390184,-0.168847110770185,-0.35240504690267577,-1.7675153007039577,-0.33678015059762334,0.5392861860273486,-0.009136712472760187,1.726975018350707,-0.030335953406586492,0.9484574011404469,-0.15401767411298267,-0.22890427260266266,0.5228899821181534,-0.22271615272881365,-0.14743777243235257,-0.2509401610916484,0.811033369286561,0.22103710637109286,1.0492587315601765,0.11993615190454106,-0.1464954720619725,-0.2367828387835145,-0.8213630721404381,-0.4899999000662886,0.46149053403826873,-0.26964616905443484,0.008725474921272363,0.10371227713288309,-0.12478687546569335,-0.11031507894456569,-0.4775316651446259,-0.6069862767418176,-0.07756071894049411,-0.1488391582543349,-0.020586576521548505,-0.00985973137495804,0.00036740414289225233,-0.05093806451443298,-0.20883434267616413,PSR
