,GLON,GLAT,proba_AGN,proba_PSR,label
2,111.004486,-30.771994,0.17595772776932816,0.8240422722306718,Otherlike
5,118.60844,5.282127,0.7314244832927213,0.2685755167072787,Otherlike
24,121.53531,0.12189149,0.8984112148255892,0.10158878517441079,Otherlike
42,125.19039,6.481079599999998,0.39811016559999535,0.6018898344000047,Otherlike
52,192.49397,-78.132126,0.8906023841757928,0.10939761582420711,Otherlike
64,130.0389,5.082897,0.5204296207276072,0.47957037927239277,Otherlike
67,134.92581,-7.630408999999998,0.4571714814041913,0.5428285185958087,Otherlike
102,142.34935,2.021978,0.5532882593103615,0.4467117406896385,Otherlike
105,133.08284,15.5278635,0.5951020912446967,0.40489790875530324,Otherlike
107,146.7922,-1.821867,0.5502571725934217,0.44974282740657834,Otherlike
111,278.07047,-43.70364,0.15294348048379447,0.8470565195162055,Otherlike
112,165.09822,-18.356842,0.5150943570481143,0.4849056429518856,Otherlike
113,159.98468,-12.574114,0.6571902790383288,0.34280972096167117,Otherlike
126,150.87962,3.8203735,0.8538492690359507,0.14615073096404932,Otherlike
140,175.91547,-13.05345,0.23821830853922177,0.7617816914607782,Otherlike
147,157.9172,5.7684875,0.24342909682542868,0.7565709031745713,Otherlike
151,228.18494,-29.828896000000004,0.4746070762081239,0.5253929237918761,Otherlike
152,295.53348,-29.492304,0.8131165706645892,0.18688342933541083,Otherlike
157,192.2091,-11.278744,0.8520247421183864,0.14797525788161356,Otherlike
159,152.25753999999995,14.167839,0.6558332038672696,0.3441667961327304,Otherlike
163,215.56586,-22.109112,0.7947604244034006,0.2052395755965994,Otherlike
165,173.39816000000005,2.4336996,0.8394329496550259,0.16056705034497412,Otherlike
180,201.70981,-10.96619,0.8032374981352759,0.19676250186472405,Otherlike
182,205.31055,-12.360212,0.22331868797844756,0.7766813120215524,Otherlike
189,216.56119,-15.808719,0.8013957121971595,0.1986042878028404,Otherlike
196,194.89326,-1.3739172,0.888246954728237,0.11175304527176295,Otherlike
199,198.38252,-1.5643221,0.793022671486932,0.206977328513068,Otherlike
200,189.14917,3.424281,0.18799072151851293,0.8120092784814871,Otherlike
216,169.2314,19.763712,0.8037765442885993,0.19622345571140065,Otherlike
222,180.7958,17.265383,0.5417608573790769,0.4582391426209232,Otherlike
226,214.63525,3.169934,0.8440841607893068,0.1559158392106932,Otherlike
228,224.34828,-0.9154729,0.1710428643896411,0.8289571356103589,Otherlike
229,275.3795,-22.16661,0.15744740849833794,0.8425525915016621,Otherlike
232,225.89723,0.082016274,0.8224824241184938,0.17751757588150618,Otherlike
235,237.01022000000003,-3.8848023,0.7228444353963428,0.27715556460365715,Otherlike
249,254.56902,-7.9989777,0.617429245589433,0.38257075441056704,Otherlike
254,255.02257000000003,-6.0622997000000005,0.15529328591171176,0.8447067140882882,Otherlike
268,236.69914,12.420677,0.374258632056377,0.625741367943623,Otherlike
276,276.2241,-11.749917,0.8835155353515098,0.11648446464849015,Otherlike
277,259.66876,0.8665959999999999,0.8518072455288044,0.14819275447119565,Otherlike
280,147.8028,35.601807,0.5423641961945043,0.4576358038054958,Otherlike
281,263.19238,-0.52896965,0.11242560930351264,0.8875743906964874,Otherlike
282,261.5513,0.97270805,0.8208798614571798,0.1791201385428202,Otherlike
289,265.60712,-0.033795353,0.27971342241167174,0.7202865775883283,Otherlike
293,267.9374,-1.0268956,0.7523376916818921,0.24766230831810784,Otherlike
