9.999651894914040051e-01,3.481050859600188222e-05
9.995184726714103629e-01,4.815273285896091212e-04
1.759577277693281649e-01,8.240422722306718351e-01
9.998818609080359909e-01,1.181390919640345338e-04
9.998802036015508321e-01,1.197963984491721241e-04
7.314244832927212503e-01,2.685755167072786942e-01
9.999533685324017984e-01,4.663146759824090404e-05
9.999494502335404267e-01,5.054976645952365659e-05
9.999126063109642359e-01,8.739368903573315524e-05
9.999164925068253496e-01,8.350749317464485177e-05
1.289340042872644254e-02,9.871065995712735575e-01
9.998178589159135710e-01,1.821410840864543825e-04
9.999671507651084479e-01,3.284923489153203000e-05
9.996342748777257148e-01,3.657251222743396462e-04
9.999713626457078508e-01,2.863735429210809266e-05
9.997553175976773288e-01,2.446824023227029570e-04
9.999818405113097830e-01,1.815948869024416551e-05
9.999850976940454217e-01,1.490230595459420867e-05
9.998253257466069854e-01,1.746742533930375791e-04
9.609182850660662467e-01,3.908171493393379492e-02
9.999774718181561051e-01,2.252818184384811380e-05
9.970750727404011915e-01,2.924927259598861413e-03
9.999033870655250622e-01,9.661293447496527948e-05
9.994468732275807454e-01,5.531267724193037871e-04
8.984112148255891661e-01,1.015887851744107923e-01
9.999247238017269224e-01,7.527619827313132756e-05
9.999806973974757485e-01,1.930260252423314911e-05
9.997101482730005317e-01,2.898517269994312908e-04
9.365917523964262248e-01,6.340824760357377521e-02
9.957620052071323169e-01,4.237994792867711726e-03
9.990035527882350497e-01,9.964472117649490236e-04
9.997093980589489837e-01,2.906019410510039184e-04
9.999682329020406213e-01,3.176709795933415557e-05
9.997630364945555570e-01,2.369635054444904079e-04
9.998172394924410566e-01,1.827605075589768544e-04
9.976238524249126938e-01,2.376147575087301025e-03
9.999273440918788891e-01,7.265590812113272348e-05
9.984711835073750708e-01,1.528816492624874603e-03
9.998993529468166441e-01,1.006470531833666737e-04
9.994362198066101266e-01,5.637801933898534471e-04
9.995369535424846186e-01,4.630464575154084233e-04
9.997555320054032357e-01,2.444679945967390632e-04
3.981101655999953470e-01,6.018898344000046530e-01
9.997460567610227944e-01,2.539432389772217102e-04
9.998111823689702637e-01,1.888176310297443050e-04
9.996803699208455241e-01,3.196300791545194199e-04
9.999111479570638172e-01,8.885204293621909671e-05
9.995540577350644496e-01,4.459422649355423160e-04
9.999787572962347548e-01,2.124270376524832541e-05
9.997441739729963084e-01,2.558260270036910177e-04
9.992331472946605064e-01,7.668527053394388155e-04
9.997281722762471068e-01,2.718277237529402677e-04
8.906023841757928494e-01,1.093976158242071089e-01
9.999418770318401206e-01,5.812296815982713282e-05
9.997471098166891279e-01,2.528901833109232166e-04
9.417845594850257074e-01,5.821544051497425099e-02
9.992173292351739233e-01,7.826707648260411085e-04
9.508853106790341458e-01,4.911468932096581946e-02
9.999768588574219352e-01,2.314114257802773387e-05
9.984894341358754311e-01,1.510565864124581090e-03
9.999795851508704869e-01,2.041484912954090973e-05
9.936033671016754054e-01,6.396632898324600656e-03
9.999785171546505813e-01,2.148284534936691141e-05
9.998216085227258354e-01,1.783914772741489608e-04
5.204296207276072339e-01,4.795703792723927661e-01
9.999767392735938731e-01,2.326072640611738033e-05
9.959001076874668401e-01,4.099892312533159021e-03
4.571714814041912822e-01,5.428285185958087178e-01
9.998685630741968033e-01,1.314369258031988265e-04
9.999054210330503567e-01,9.457896694964089618e-05
9.992358655881099505e-01,7.641344118900947032e-04
9.996590260418419804e-01,3.409739581580363142e-04
9.999201991106915210e-01,7.980088930843211303e-05
9.999412738324355843e-01,5.872616756438419543e-05
9.959235452641742592e-01,4.076454735825694835e-03
9.714469194796698792e-01,2.855308052033008956e-02
7.396117277084079955e-02,9.260388272291592004e-01
9.981871182117022512e-01,1.812881788297774840e-03
9.999792176686673750e-01,2.078233133267719840e-05
9.998092076159402763e-01,1.907923840597682127e-04
9.994023413341581730e-01,5.976586658418392818e-04
9.315199012762743758e-01,6.848009872372566587e-02
9.991700956599404160e-01,8.299043400595899856e-04
9.998096057699985550e-01,1.903942300014506992e-04
9.990264765100068667e-01,9.735234899931295227e-04
9.999623662679988367e-01,3.763373200121528160e-05
9.999807624962460118e-01,1.923750375401506692e-05
9.998348788871310733e-01,1.651211128689027889e-04
9.879041348283286172e-01,1.209586517167140010e-02
9.987218234169507047e-01,1.278176583049293316e-03
9.997619710886683775e-01,2.380289113316539859e-04
5.494713611558565969e-02,9.450528638844143403e-01
