,GLON,GLAT,proba_AGN,proba_PSR,label
42,125.19039,6.481079599999998,0.0374227653484921,0.9625772346515078,PSRlike
102,142.34935,2.021978,0.018743516829978168,0.9812564831700217,PSRlike
107,146.7922,-1.821867,5.315225155042634e-13,0.9999999999994684,PSRlike
112,165.09822,-18.356842,0.06047071459862437,0.9395292854013758,PSRlike
113,159.98468,-12.574114,0.0270721988834451,0.9729278011165547,PSRlike
123,247.90213,-46.22139,0.025645519533127895,0.974354480466872,PSRlike
126,150.87962,3.8203735,0.004525895679210772,0.9954741043207891,PSRlike
140,175.91547,-13.05345,0.02668700686017341,0.9733129931398268,PSRlike
159,152.25753999999995,14.167839,0.06392224471366346,0.9360777552863364,PSRlike
170,173.27489,2.937252,0.022209986125344073,0.9777900138746557,PSRlike
180,201.70981,-10.96619,0.037990365204495176,0.9620096347955049,PSRlike
182,205.31055,-12.360212,0.02112226972524745,0.9788777302747524,PSRlike
186,204.73898,-11.639255,0.03324842238031545,0.9667515776196846,PSRlike
191,188.98703,0.89292365,0.036252002456157076,0.9637479975438429,PSRlike
200,189.14917,3.424281,0.05708663813717159,0.9429133618628286,PSRlike
254,255.02257000000003,-6.0622997000000005,0.020150407409024868,0.9798495925909753,PSRlike
262,269.94894,-13.209603,0.04450405579643965,0.9554959442035602,PSRlike
281,263.19238,-0.52896965,0.01317056392190756,0.9868294360780924,PSRlike
286,263.30222000000003,0.96051556,6.393188003900343e-07,0.9999993606811995,PSRlike
287,264.69806,0.35195622,0.017772239993670814,0.982227760006329,PSRlike
288,263.97552,1.0717627,1.7525733622373483e-06,0.9999982474266378,PSRlike
294,265.09625,1.4603136,0.03439678585675964,0.9656032141432402,PSRlike
300,248.87865,17.182617,0.0301320604717652,0.9698679395282348,PSRlike
310,275.3272,-2.1269085,0.08882150112794812,0.9111784988720518,PSRlike
336,282.71994,-1.0395072,0.015486362193193997,0.9845136378068061,PSRlike
362,288.00613,-0.9672107,0.06288905223274438,0.9371109477672556,PSRlike
365,287.85458,-0.16667179999999998,0.004562426806356108,0.9954375731936439,PSRlike
372,289.73248,-1.0710026,0.08658468581929964,0.9134153141807005,PSRlike
397,289.20303,10.462621,0.09927811836392815,0.9007218816360718,PSRlike
398,293.2994,-0.6798978,0.014438501268235412,0.9855614987317649,PSRlike
410,297.29086,0.59096277,0.016414562403721522,0.9835854375962785,PSRlike
413,297.28384,1.1671392,0.010797594229900719,0.9892024057700993,PSRlike
424,298.26797,-0.33482808,0.044582484213817206,0.9554175157861828,PSRlike
445,299.7743,11.483131,0.006085002078016738,0.9939149979219832,PSRlike
461,315.02512,74.62675,0.08440844764004111,0.9155915523599591,PSRlike
467,304.97964,0.40559182,0.0064143205831249175,0.9935856794168751,PSRlike
471,305.74158,0.013987739,0.014505009953503636,0.9854949900464965,PSRlike
481,307.18915,0.04495845,4.176694804775037e-06,0.9999958233051953,PSRlike
498,310.0007,0.34008345,0.0549755118656136,0.9450244881343866,PSRlike
501,310.73535,0.47756577,2.511680869058862e-08,0.9999999748831913,PSRlike
